"වයඹ පලොත
tlNky;
khfhzk;
North Western",5,"පුත්තලම
Gj;jsk; Puttalam",Nawagaththegama,High Wind,2021.04.14-16,5,21,,,,,5,,,,,,
,,,,,2021.04.15,2,8,,,,,2,,,,,,
,,,Arachchikattuwa,Lightning,2021.04.15,3,14,,,,,3,,,,,,
,,,Karuwalagaswewa,Lightning / High Wind,2021.04.13-15,7,22,,,,,5,4,,,,,
,,,Anamaduwa,Heavy Rain,2021.04.10,1,5,,,,,1,,,,,,
,,,Puttalama,Fire,2021.04.18,1,6,1,,,,1,,,,,,
,දිස්ත්‍රික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,19,76,1,0,0,0,17,4,0,0,0,0,
,පළොත් ඵ තුව khfhz $l;Lj;njhif Province Total,,,,,19,76,1,0,0,0,17,4,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,1732,5460,4,0,0,1,112,5,0,2,30,161,
,,,"රොජ ොරි භොර නිළධොරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ො ළමනො රණ මධයස්ත්‍රථොනය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"කවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
