"ඌව
Cth khfhzk;
Uva",4,"ම ානරාගල
nkhdwhfiy
Moneragala",Monaragala,Tree Fallen,2023.06.05,1,5,,5,,1,,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,5,0,5,0,1,0,0,0,0,0,0,
,5,"බදුල්ල
gJs;is
Badulla",Bandarawela,High wind,2023.06.05,1,5,,,,,1,,,,,,
,,,Bandarawela,High wind,2023.06.06,1,2,,,,,1,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,2,7,0,0,0,0,2,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,3,12,0,5,0,1,2,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,200,762,0,5,0,1,87,35,0,0,0,0,
,,,"ආ ප ද ා කළ නාකරණ ධ්‍යසරථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇ තුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,ෆැක්සර/ njhiy efy; / Fax: 0112670079,,,,,,,,,,,,,,,
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com,,,,,,,,,,,,,,,,,,
"මවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
