"ස්ත්‍බරගමුව පලාත
rg;ufKt
Sabaragamuw
a",13,"රත්නපුර
,uj;jpdGhp
Rathnapura",Rathnapura,High Wind,2021:05:24,24,106,,,,,23,,,,,,
,,,,Cutting Faliure,2021.05.24/25,8,32,,,,,3,,,,,,
,,,,Landslide Risk,2021.05.24,13,38,,,,,,,,,,,
,,,,Rock Fallen,2021.05.24,3,13,,,,,3,,,,,,
,,,,Flood,2021:05:24,463,2322,,,,,5,,,5,21,84,"1. Angammana Temple
2. Kodigamuwa Dharma Shalawa
3.
Rathnapura Town Shiwan Kovil
4.Rathnapura Jennath Jumma
Muslim Mosqe 5.Batugedara
Shailathalarama temple"
,,,Elapatha,Landslide Risk,2021:05:23,4,8,,,,,,,,1,4,8,Elapatha School
,,,,High Wind,2021:05:25,20,75,,1,,,16,,,,,,
,,,,Heavy Rain,2021.05.24,4,15,,,,,4,,,,,,
,,,,Lightning,2021.05.25,4,14,,,,,4,,,,,,
,,,,Flood,2021.05.25,94,378,,,,,,,,,,,
,,,Kuruwita,Landslide Risk,2021.05.24,8,47,,,,,1,,,,,,
,,,,High Wind,2021.05.24,59,240,,,,,59,,,,,,
,,,,Heavy Rain,2021.05.24,2,9,,,,,2,,,,,,
,,,,Flood,2021.05.24,2,7,,,,,,,,,,,
,,,Nivithigala,Tree Fallen,2021:05:25,1,4,,,,,1,,,,,,
,,,,High Wind,2021.05.25,7,29,,,,,7,,,,,,
,,,Eheliyagoda,Tree Fallen,2021.05.24-26,10,37,,,,,8,,,,,,
,,,,High Wind,2021.05.26,32,120,,,,1,30,,,,,,
,,,Pelmadulla,High Wind,2021.05.25,14,51,,,,,15,,,,,,
,,,,Heavy Rain,2021.05.25,4,16,,,,,4,,,,,,
,,,,Cutting Faliure,2021.05.25,2,6,,,,,1,,,,,,
,,,,Flood,2021.05.25,46,174,,,,,46,,,,,,
,,,Kiriella,High Wind,2021.05.24-26,37,164,,,,,5,,,,,,
,,,,Flood,2021.05.26,12,40,,,,,,,,,,,
,,,,Cutting Faliure,2021.05.24,1,4,,,,,1,,,,,,
,,,Kolonna,High Wind,2021.05.24-26,7,24,,,,,7,,,,,,
,,,Ayagama,Heavy Rain,2021.05.25-26,16,61,,,,,5,,,,,,
,,,Kalwana,High Wind,2021.05.24-27,4,19,,,,,4,,,,,,
,,,,Heavy Rain,2021.05.24-27,14,48,,,,,14,,,,,,
,,,Imbulpe,Cutting Faliure,2021.05.24,2,6,,,,,2,,,,,,
,,,,High Wind,2021.05.24,1,5,,,,,1,,,,,,
,,,Opanayake,High Wind,2021.05.25-27,15,49,,,,,3,,,,,,
,,,Godakawela,High Wind,2021.05.25,8,30,,,,,8,,,,,,
,,,,Heavy Rain,2021.05.26,1,1,,,,,1,,,,,,
,,,Balangoda,Heavy Rain,2021.05.25,5,26,,,,,4,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,947,4218,0,1,0,1,287,0,0,6,25,92,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,947,4218,0,1,0,1,287,0,0,6,25,92,
