"ස්ත්‍බරෙමුව පලාත
rg;ufKt
Sabaragamuwa",6,"කෑෙල්ල
Nffhiy
Kegalle",Warakapola,High Wind,2020.10.12,3,7,,,,,2,,,,,,
,,,Mawanella,Tree Fallen,2020.10.11,1,3,,,,,1,,,,,,
,,,Dehiowita,Lightning,2020.10.11,1,4,,,,,,,,,,,
,,,,Tree Fallen,2020.10.11,5,19,,,,,,,,,,,
,,,Ruwanwella,Tree Fallen,2020.10.10,1,4,,,,,,,,,,,
,,,,High Wind,2020.10.11,1,2,,,,,,,,,,,
,,,,Heavy Rain,2020.10.11,1,2,,,,,,1,,,,,
,,,Deraniyagala,High Wind,2020.10.11,1,4,,,,,1,,,,,,
,,,Galigamuwa,Tree Fallen,"2020.09.30-
10.01",2,5,,,,,1,,,,,,
,,,Aranayaka,Tree Fallen,"2020.10.08-
10.11",2,8,,,,,,,,,,,
,,,Yatiyanthota,High Wind,"2020.09.25-
10.11",9,42,,,,,9,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,27,100,0,0,0,0,14,1,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,27,100,0,0,0,0,14,1,0,0,0,0,
,7,"රත්නපුර
,uj;jpdGhp
Rathnapura",Balangoda,Rock Fallen Risk,2020.10.12,15,55,,,,,,,,1,15,55,Pettigala Tamil School
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,15,55,0,0,0,0,0,0,0,1,15,55,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,15,55,0,0,0,0,0,0,0,1,15,55,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,76,311,0,0,0,12,34,2,0,2,27,109,
,,,"රාජකාරි භාර නිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ා ක ළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍/ර njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com
ගවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
……………………………………………………….,,,,,,,,,,,,,,,,,,
