,4,"නකාළඹ nfhOk;G
Colombo",Moratuwa,High Wind,2021.07.10,2,10,,,,,2,,,,,,
,,,Kolonnawa,,,30,120,,,,,30,,,,,,
,,,Seethawaka,,,4,15,,,,,4,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,36,145,0,0,0,0,36,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,107,423,0,0,0,0,86,20,0,0,0,0,
"සබරගමුව පලාත
rg;ufKt
Sabaragamuw
a",5,"රත්නපුර
,uj;jpdGhp
Rathnapura",Kiriella,High Wind,2021.07.10,19,79,,,,,15,,,,,,
,,,Kalawana,Flood,,29,93,,,,,29,,,,,,
,,,Elapatha,Flood,,183,644,,,,,16,,,1,4,15,
,,,Ayagama,Heavy Rain,,11,43,,,,,8,,,,,,
,,,Kahawaththa,High Wind,,3,14,,,,,3,,,,,,
,,,Rathnpura,Flood,,1876,7735,,,,,15,,,7,59,265,
,,,Pelmadulla,Flood,,25,89,,,,,25,,,,,,
,,,Nivithigala,High Wind,,19,71,,,,,7,,,,,,
,,,Kuruvita,,,162,608,,,,,35,,,,,,
,,,Eheliyagoda,,,19,69,,,,,19,,,,,,
,,,Godakawala,,,7,29,,,,,7,,,,,,
,,,Kolonna,,,3,10,,1,,1,2,,,,,,
,,,Imbulpe,,,5,20,,,,,5,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,2361,9504,0,1,0,1,186,0,0,8,63,280,
,6,"කෑගල්ල Nffhiy
Kegalle",Mawanella,Tree Fallen,2021.07.10,4,18,,,,,4,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,4,18,0,0,0,0,4,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,2365,9522,0,1,0,1,190,0,0,8,63,280,
"උතුරු පලාත
tl khfhzk;
Northen",7,"කිලිනනාච්චිය
fpspnehr;rp
Killinochchi",Poonakary,High Wind,2021.07.10,1,6,,,,,1,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,6,0,0,0,0,1,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1,6,0,0,0,0,1,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,2894,11737,1,2,0,1,327,20,0,8,63,280,
,,,"රාජකාරි භාර නිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ා කළමනාකරණ මධ්‍යස්ථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"නවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
