,14,"කෑගල්ල
Nffhiy Kegalle",Warakapola,Lightning,2021.05.21,1,5,,,,,1,,,,,,
,,,,High Wind,,3,11,,,,,3,,,,,,
,,,,,2021.05.25-26,22,88,,,,,21,1,,,,,
,,,,Cutting Faliure,2021.05.24-26,5,14,,,,,3,,,,,,
,,,Kegalle,Tree Fallen,2021.05.23-25,25,99,,,,,20,,,,,,
,,,,Lightning,2021.05.25,3,11,,,,,3,,,,,,
,,,,Landslide Risk,2021.05.27,3,16,,,,,,,,,,,
,,,Galigamuwa,Tree Fallen,2021.05.26,30,94,,,,,30,,,,,,
,,,,Lightning,,1,3,,,,,1,,,,,,
,,,Deraniyagala,Tree Fallen,2021.05.24-26,21,80,,,,,14,,,,,,
,,,Bulathkohupitiya,High Wind,2021.05.26,5,19,,,,,5,,,,,,
,,,,Cutting Faliure,,1,5,,,,,,,,,,,
,,,,Rock Fallen Risk,,1,4,,,,,,,,,,,
,,,Rambukkana,Tree Fallen,2021.05.22-26,8,23,,,,,6,,,,,,
,,,,Collapse of a Wall,2021.05.24,1,3,,,,,1,,,,,,
,,,,High Wind,2021.05.26,2,7,,,,,2,,,,,,
,,,Ruwanwella,Landslide Risk,2021.05.26,2,11,,,,,,,,,,,
,,,,Tree Fallen,,22,75,,,,,4,,,,,,
,,,,Lightning,2021.05.25,1,5,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,157,573,0,0,0,0,115,1,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1365,5561,0,2,0,1,589,1,0,0,0,0,
"දකුනු පලාත
njd;
khfhzk;
Southern",15,"හම්බන්නතාට
`k;ghe;Njhl;il
Hambantota",Katuwana,High wind,2021.05.25-27,13,47,,,,,9,,,,,,
,,,,,2021.05.30,4,17,,,,,3,,,,,,
,,,Walasmulla,,2021.05.24,6,29,,,,,6,,,,,,
,,,Thissamaharama,,2021.05.24-27,6,22,,,,,5,,,,,,
,,,Beliatta,,2021.05.16-28,27,90,,,,,26,,,,,,
,,,Okewela,,2021.05.28,8,33,,,,,6,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,64,238,0,0,0,0,55,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,64,238,0,0,0,0,55,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,3420,13784,1,5,3,8,1288,30,1,1,5,20,
,,,"රාජකාරි භාර ිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ා කළම ාකරණ මධ්‍යස්ත්‍රථා ය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"නවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
