,,,Opanayake,High wind,2020.11.16,5,22,,,,1,4,,,,,,
,,,Kolonna,Rock Fallen,2020.11.13,1,4,,,,,1,,,,,,
,,,,Cutting Faliure,2020.11.13,1,3,,,,,1,,,,,,
,,,,High wind,2020.11.15,3,16,,,,,3,,,,,,
,,,,Heavy Rain & High Wind,2020.11.16-18,4,15,,,,,4,,,,,,
,,,Pelmadulla,High wind,2020.11.11,2,6,,,,,2,,,,,,
,,,Nivithigala,Lightning,2020.11.15,1,5,,,,,1,,,,,,
,,,Kiriella,High wind,2020.11.17,1,4,,,,,,,,,,,
,,,Balangoda,Landslide,2020.11.18,2,10,,,,,2,,,,,,
,,,,Heavy Rain,2020.11.18,6,27,,,,,5,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,36,152,0,0,0,2,31,0,0,0,0,0,
,10,"කෑෙල්ල
Nffhiy
Kegalle",Warakapola,High wind,2020.11.18,3,9,,,,,3,,,,,,
,,,Mawanella,Collapse of Wall,2020.11.16,1,2,,,,,1,,,,,,
,,,Ruwanwella,Lightning,2020.11.18,3,13,,,,,3,,,,,,
,,,,Cutting Faliure,2020.11.18,1,5,,,,,-,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,8,29,0,0,0,0,7,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,44,181,0,0,0,2,38,0,0,0,0,0,
"ඌව
Cth khfhzk
Uva",12,"බදුල්ල gJs;is
Badulla",Haputale,Landslide Risk,,36,156,,,,,,,,1,36,156,Galkanda Tamil Vidyalaya
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,36,156,0,0,0,0,0,0,0,1,36,156,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,36,156,0,0,0,0,0,0,0,1,36,156,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,654,2447,2,0,2,4,464,66,6,2,44,185,
,,,"රාජකාරි භාර නිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ා ක ළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"්වබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
