"නැ්ගනහිර පලාත
fpof;F
Eastern",4,"ත්‍රීකුණාමලය
jp.kiy
Trincomalee",Thambalagamuwa,High Wind,2026.05.21-23,2,12,,,,,2,,,,,,
,,,Muthur,High Wind,2026.05.21-23,20,63,,,,,20,,,,,,
,,,,High Wind,2026.05.25-26,7,23,,,,,7,,,,,,
,,,Morawewa,High Wind,2026.05.21-23,3,12,,,,,3,,,,,,
,,,Verugal,High Wind,,2,5,,,,,2,,,,,,
,,,Kanthale,High Wind,,1,5,,,,,1,,,,,,
,,,Gomarankadawela,High Wind,,2,6,,,,,1,,,,,,
,,,Kuchchaveli,High Wind,,2,9,,,,,2,,,,,,
,,,Town & Gravets,High Wind,,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,40,139,0,0,0,0,39,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,40,139,0,0,0,0,39,0,0,0,0,0,
"බස්ත්‍රනාහිර පලාත
Nky; khfhzk
Western",5,"කළුතර
fSj;Jiw
Kalutara",Dodangoda,Heavy Rain,2026.05.23,3,11,,,,,3,,,,,,
,,,Beruwala,Tree Falls,2026.05.26,4,19,,,,,2,,,,,,
,,,Bulathsinghala,High Wind,"2026.05.22,29",3,13,,,,,3,,,,,,
,,,Kaluthara,Heavy Rain,"2026.05.22,25",6,33,,,,,4,,,,,,
,,,Ingiriya,Heavy Rain,2026.05.23,5,23,,,,,2,,,,,,
,,,Palindanuwara,High Wind,2026.05.22/27,2,10,,,,,2,,,,,,
,,,Walallavita,Heavy Rain,"2026.05.22,25,28",5,21,,,,,5,,,,,,
,,,,High Wind,2026.06.04,1,4,,,,,1,,,,,,
,,,Mathugama,High Wind,"2026.05.22,27",7,30,,,,,6,,,,,,
,,,Millaniya,Fire,2026.06.03,,68,13,5,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,36,232,13,5,0,0,28,0,0,0,0,0,
,6,"්කාළඹ
nfhOk;G
Colombo",Seethawaka,"Flood/Cutting
Failure",2026.05.22,316,1128,,1,,,,,,,,,
,,,Kaduwela,,2026.05.22,16,62,,,,,2,,,,,,
,,,Padukka,"Flood/ Tree
Fallen",2026.05.22,157,564,,,,,3,,,,,,
,,,Kolonnawa,Flood,2026.05.22,1082,5019,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,1571,6773,0,1,0,0,6,0,0,0,0,0,
,7,"ගම්පහ
fk;g`h
Gampaha",Divulapitiya,"Heavy Rain /
High wind / Tree
falls / Flood /
Lightning",2026.05.22,,,1,,,2,576,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,0,0,1,0,0,2,576,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,1607,7005,14,6,0,2,610,0,0,0,0,0,
"වයඹ පලාත
tlNky;
khfhzk;
North Western",8,"පුත්තලම
Gj;jsk;
Puttalam",Madampe,Flood,2026.05.22,267,893,,,,,,,,,,,
,,,Wennappuwa,Flood,2026.0522,346,1288,,,,,,,,,,,
,,,Mahawewa,Flood,2026.05.22,310,1058,,,,,,,,,,,
,,,Chilaw,Flood,2026.05.22,296,1026,,,,,186,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,1219,4265,0,0,0,0,186,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,1219,4265,0,0,0,0,186,0,0,0,0,0,
