,,,Weligapola,"Flood/Tlandslide
Risk/Cutting",2023.11.23,132,436,,,,,3,,,1,10,34,
,,,Embilipitiya,,2023.11.22,80,310,,,,,,,,,,,
,6,,Kalthota,"Failiture/Lightning/
Heavy Rain",2023.11.22,12,38,,,,,,,,,,,
,,,Rathnapura,,2023.11.22/21,2,6,,,,,2,,,,,,
,,,Nivithigala,,2023.11.22/23,34,110,,,,,,,,,,,
,,,Elapatha,,2023.11.22,3,10,,,,,,,,,,,
,,,Pelmadulla,,2023.11.22,2,4,,,,,1,,,,,,
,,,Ayagama,,2023.11.22,3,6,,,,,3,,,,,,
,,,Imbulpe,,2023.11.21,5,25,,,,,5,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,483,1885,0,0,0,4,75,0,0,1,10,34,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,527,2093,0,0,0,4,118,0,0,1,10,34,
"ධ්‍ය
පලොත/kj;jpa
khfhzk;/ Central",7,"නුවර
fz;b
Kandy",Gangaeata,,2023.11.21,2,6,,,,,2,,,,,,
,,,Kundasale,,2023.11.23,2,8,,,,,2,,,,,,
,,,Panwila,,2023.11.23,1,7,,,,,1,,,,,,
,,,Doluwa,,2023.11.23,6,20,,,,,6,,,,,,
,,,Udunuwara,,2023.11.22,1,5,,,,,1,,,,,,
,,,Harispatthuwa,,2023.11.22,1,2,,,,,1,,,,,,
,,,Minipe,,2023.11.22,1,4,,,,,1,,,,,,
,,,Madadumbara,,2023.11.20/22,4,15,,,,,3,,,,,,
,,,Udapalatha,,2023.11.23,13,60,,,,,3,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,31,127,0,0,0,0,20,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,31,127,0,0,0,0,20,0,0,0,0,0,
,8,"කුරුනෑගල
FUdhfy;
Kurunegala",Ibbagamuwa,Heavy Rain,2023.11.22,2,4,,,,,2,,,,,,
,,,Narammala,Cutting Faliure,2023.11.22,1,2,,,,,1,,,,,,
වයඹ පලොත,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,3,6,0,0,0,0,3,0,0,0,0,0,
"tlNky; khfhzk;
North Western",9,"පුත්තල
Gj;jsk;
Puttalam",Mundalama,Flood,2023.11.24,580,1855,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,580,1855,0,0,0,0,0,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,583,1861,0,0,0,0,3,0,0,0,0,0,
"Western
Nky; khfhzk;
බස්ත්‍රනොහිර පලොත",10,"ගම්පහ
fk;g`h
Gampaha",Aththanagalla,Flood,2023.11.23,428,1609,,,,,9,,,11,306,1184,
,,,Minuwangoda,Flood,2023.11.23,94,373,,,,,,,,,,,
,,,Gampaha,Flood,2023.11.23,466,1756,,,,,4,,,,,,
,,,Biyagama,Heavy rain,2023.11.22,2,5,,,,,2,,,,,,
,,,Wattala,Flood,2023.11.24,641,2680,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,1631,6423,0,0,0,0,15,0,0,11,306,1184,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,1631,6423,0,0,0,0,15,0,0,11,306,1184,
