"මධ්‍යම පලොත
kj;jpa
khfhzk;
Central",6,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Walapane,High Wind/Tree Fallen,2022.12.19,4,19,,,,,4,,,,,,
,,,Nuwaraeliya,Fire/Cutting Failure,2022.13.16/21,4,21,,,,,4,,,1,1,3,
,,,Kotmale,High Wind,2022.12.18,1,3,,,,,1,,,,,,
,,,Hanguranketha,Heavy Rain/Wind,2022.12.19,3,13,,,,,3,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,12,56,0,0,0,0,12,0,0,1,1,3,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,12,56,0,0,0,0,12,0,0,1,1,3,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,49,169,0,0,0,1,47,0,0,1,1,3,
,,,"ආ ප ද ො කළමනොකරණ මධ්‍යස්ත්‍රථොනය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079,,,,,,,,,,,,,,,
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com,,,,,,,,,,,,,,,,,,
"්වබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
