Weather Forecast for Main Cities Date : 5-Mar-2026,,,,,
City,Temperature (0C),,Relative Humidity (%),,Weather
,Max,Min,Max,Min,
Anuradhapura,32,23,90,55,Mainly fair
Batticaloa,31,25,85,65,Mainly fair
Colombo,31,24,85,60,Mainly fair
Galle,30,23,80,55,Mainly fair
Jaffna,32,22,95,60,Mainly fair
Kandy,30,18,95,40,Mainly fair
Nuwara-Eliya,21,9,85,45,Mainly fair
Ratnapura,35,21,90,40,Mainly fair
Trincomalee,30,24,85,65,Mainly fair
Mannar,32,23,90,65,Mainly fair
