"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Situation Report- Sri Lanka
දිනය /jpfjp / Date : 01st September 2020 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாகப் பிரிவு
Administrative purvie",,"Heavy Rain & High
windආපදාව mdHj;jk;
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j
jpfjp Date
of commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhak
ile;Nj
hH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp
DS Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"මධයම පලොත
kj;jpa khfhzk
Central",1,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Nuwaraeliya,Fire,2020.08.11,35,125,,,,24,,,,1,35,125,Muththumari amman Kovil
,,,Kothmale,,2020.08.18,1,1,,,,,1,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,36,126,0,0,0,24,1,0,0,1,35,125,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,36,126,0,0,0,24,1,0,0,1,35,125,
"දකුනු පලොත
njd; khfhzk
;Southern",2,"හම්බන්තොට
`k;ghe;Njhl;il
Hambantota",Thissamaharama,High Wind,2020.08.27,1,4,,,,,1,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,4,0,0,0,0,1,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1,4,0,0,0,0,1,0,0,0,0,0,
"උතුරු පලොත
tl khfhzk
Northen",3,"මුලතිව්
Ky;iyj;jPT
Mulaitivu",Maritimpattu,High Wind,2020.08.30,32,98,,,,,32,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,32,98,0,0,0,0,32,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,32,98,0,0,0,0,32,0,0,0,0,0,
,4,"මනනොරම
kd;dhH
Mannar",Mannar Town,Lightning & High Wind,2020.09.01,3,14,,,,,3,,,,,,
,,,Nannadan,,,42,146,,,,,42,,,,,,
,,,Musali,,,68,202,,3,,,67,1,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,113,362,0,3,0,0,112,1,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,113,362,0,3,0,0,112,1,0,0,0,0,
,5,"වව්ියොව
tTdpah
Vavuniya",Vavuniya Town,High Wind,2020.08.31,55,169,,,,5,50,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,55,169,0,0,0,5,50,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,55,169,0,0,0,5,50,0,0,0,0,0,
"නැ්ෙනහිර පලොත
fpof;F
Eastern",6,"ත්‍රීකුණොමලය
jp.kiy
Trincomalee",Morawewa,High Wind,2020.08.30,16,55,,,,,16,,,,,,
,,,Kinniya,,,2,8,,,,,2,,,,,,
,,,Town & Gravets,,2020.08.31,1,7,,,,,1,,,,,,
,,,Kanthale,,,16,32,,,,,16,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,35,102,0,0,0,0,35,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,35,102,0,0,0,0,35,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,272,861,0,3,0,29,231,1,0,1,35,125,
,,,"රොජකොරි භොර ිළධොරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesmen :
ආ ප ද ො ක ළමනොකරණ මධයස්ථොනය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com
්වබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
,,,……………………………………………………….,,,,,,,,,,,,,,,
