"මධ්‍යම
පලොත/kj;jpa
khfhzk;/ Central",13,නුවර/fz;b/Kandy,Pathahevahata,Heavy Rain,2024.05.20,2,7,,,,,2,,,,,,
,,,Thumpane,Heavy Rain,2024.05.20,2,10,,,,,2,,,,,,
,,,Gangawata Korale,High wind,2024.05.20,1,4,,,,,1,,,,,,
,,,Pasbage,Tree fallen,2024.05.20,2,9,,,,,3,,,,,,
,,,Minipe,Heavy Rain,2024.05.20,2,8,,,,,2,,,,,,
,,,Delthota,Tree fallen,2024.05.20/21,3,14,,,,,3,,,,,,
,,,Pujapitiya,Heavy Rain,2024.05.20,1,5,,,,,1,,,,,,
,,,Kundasale,Heavy Rain,2024.05.20,1,6,,,,,1,,,,,,
,,,Hatharaliyadda,Heavy Rain,2024.05.20/21,6,29,,,,,1,,,,,,
,,,Madadumbara,High wind,2024.05.20,1,4,,,,,1,,,,,,
,,,Udunuwara,Highwind,2024.05.20/21,1,4,,,,,1,,,,,,
,,,Uduumbara,High wind,2024.05.20,1,1,,,,,1,,,,,,
,දිස්ික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,23,101,0,0,0,0,19,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,23,101,0,0,0,0,19,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,17325,67865,2,2,0,1,410,2,0,2,16,79,
,,,ආ ප ද ො කළම ොකරණ මධ්‍යස්ථො ය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
"ෆැක්ස්/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,,,,
"නවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
…..............................................",,,,,,,,,,,,,,,,,,
