,19,"කුරුනෑෙල
FUdhfy;
Kurunegala",Bamunakotuwa,Flash flood,2019.11.30,45,121,,,,,,,26,,,,
,,,Ibbagamuwa,Heavy Rain,2019.11.30,2,8,,,,,2,1,1,,,,
,,,Mallawapitiya,Heavy Rain,2019.11.30,13,61,,,,2,,,,,,,
,,,Alauwa,Land Slide,2019.12.03,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,61,194,0,0,0,2,3,1,27,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1486,5087,0,0,0,2,25,3,27,2,44,173,
"දකුනු පලාත/njd;
khfhzk;/
Southern/",20,"හම්බන්ගතාට
`k;ghe;Njhl;ilH
ambantota",Katuwana,Heavy Rain,"2019.11.30-
2019.12.03",5,18,,,,,5,,,,,,
,,,Thissamaharamaya,,2019.11.29/30,14,62,,,,,2,,,,,,
,,,Sooriyawewa,,2019.12.03,2,7,,,,,2,,,,,,
,,,Walasmulla,,2019.12.01,4,19,,,,,4,,,,,,
,,,Thangalla,,2019.12.02,1,6,,,,,,,,,,,
,,,Hambantota,,2019.12.05,11,38,,,,,11,,,,,,
,,,Weeraketiya,,2019.12.02,3,11,,,,,1,2,,,,,
,,,Belliattha,,2019.12.03,1,3,,,,1,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,41,164,0,0,0,1,25,2,0,0,0,0,
,21,"මාතර khj;jiw
Matara",Kotapola,Heavy Rain,"2019.12.03 -
2019.12.05",4,9,,,,,4,,,,,,
,,,Hakmana,,,2,8,,,,,2,,,,,,
,,,Kamburupitiya,,,1,4,,,,,1,,,,,,
,,,Kirinda,,,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,8,25,0,0,0,0,8,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,49,189,0,0,0,1,33,2,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,43669,149100,4,5,1,27,1131,18,31,86,3691,11793,
,,,රාජකාරි භාර ිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002,,,,,,,,,,,,,,,
,,,"මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesmen :
ආ ප ද ා ක ළ ම න ා ක ර ණ ම ධ්‍ ය ස්ත්‍ රථ ා න ය / m d H j ;j K f h i k j ;J t e p i y a k ;/ D i s a s t e r M a n a g e m e n t C e n t r e
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136
ෆැක්ස්ත්‍/ර njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com
ගවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,……………………………………………………….,,,,,,,,,,,,,,,
,,,T.W.K.I.Pushpakumara,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
