"මධ්‍යම පලාත
kj;jpa khfhzk;
Central",12,"නුවර
fz;b
Kandy",Kundasale,"Heavy Rain/
Land Slide/ High
Wind/ Cutting
Failure",2019.12.05,1,4,,,,,,,,,,,
,,,,,"2019.12.01 -
2019.12.08",51,188,,,,,5,1,,,,,
,,,Paathahewaheta,,,7,32,,,,,,,,,,,
,,,Gangaihalakorale,,,2,9,,,,,2,,,,,,
,,,Medadumbara,,,11,50,,,,,11,,,,,,
,,,Akurana,,,10,54,,,,,1,,,,,,
,,,Pasbagekorale,,,3,6,,,,,3,,,,,,
,,,Deltota,,,9,35,,,,,9,,,,,,
,,,Udapalatha,,,5,22,,,,,5,,,,,,
,,,Harispattuwa,,,3,8,,,,,3,,,,,,
,,,Gagawatakorale,,,2,4,,,,,2,,,,,,
,,,Yatinuwara,,,2,4,,,,,2,,,,,,
,,,Minipe,,,7,35,,,,,3,,,,,,
,,,Doluwa,,,5,26,,,,,1,,,,,,
,,,Panwila,,,5,13,,,,,5,,,,,,
,,,Ududumbara,,,9,30,,,,2,7,,,,,,
,,,Hatharaliyedda,,,1,6,,,,1,,,,,,,
,,,Udunuwara,,,1,4,,,,,1,,,,,,
,,,Poojapitiya,,,3,6,,,,,,,,,,,
,,,Pathadumbara,,2019.12.09,1,3,,,,,1,,,,,,
,,,Thumpane,,2019.12.07,1,1,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,139,540,0,0,0,3,62,1,0,0,0,0,
,13,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Nuwara Eliya,Fire,2019.12.07,2,9,,,,2,,,,1,2,9,"Watagoda Yorkford State
House"
,,,,Flood,2019.12.03,3,13,,,,,,,,1,3,13,Park School
,,,,Landslide,2019.12.04-05,25,102,,,,,1,,,2,3,17,"Lipakele Childcare,
Dharmalingam Hall"
,,,Walapane,Land Slide Risk,2019.12.03-06,134,360,3,,1,,2,,,8,101,251,"Munwatte Temple,
Wewakele temple, Magrat
School, Ekangapura
School, Brookside
Childcare, Liyanwala
School, Watambe School,
Harasbedda Temple"
,,,,Cutting Failure,2019.12.02,5,22,,,,,2,,,,,,
,,,,Rock fallen,2019.12.02,1,5,,,,,,,,,,,
,,,,Collapse of a wall,2019.12.02,1,5,,,,,1,,,,,,
,,,Kothmale,Landslide Risk,2019.12.05,1,5,,,,,,,,,,,
,,,Hankuranketha,Cutting Failure,2019.11.30,2,10,,,,,,,,1,2,10,Kithulpe Temple
,,,,,2019.12.02,5,19,,,,,,,,,,,
,,,,Heavy Rain,2019.11.30,10,33,,,,,10,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,189,583,3,0,1,2,16,0,0,13,111,300,
,14,"මාතගල්
khj;jis
Matale",Raththota,Heavy Rain,2019.12.00,16,62,,,,,,,,1,16,62,"Pitakandara Tamil
School"
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,16,62,0,0,0,0,0,0,0,1,16,62,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,344,1185,3,0,1,5,78,1,0,14,127,362,
,,අනුරාධ්‍පුර m.Guk;,Mihinthale,,2019.11.30-,2,1,,,,1,1,,,,,,
,,,Mhavilachchiya,,,55,194,,,,,2,,,,,,
,,,Rambewa,,,8,27,,,,,,,,1,6,21,
,,,Palagala,,,7,20,,,,2,4,,,1,2,5,
,,,Galenbidunuwewa,,,75,269,,,,,,,,1,75,269,
,,,Nochchiyagama,,,27,93,,,,,,,,,,,
,15,Anuradhapura,N.P.C,Heavy Rain,2019.12.06,312,925,,,,1,,,,5,172,547,
,,,Rajanganaya,,,30,84,,,,,,,,2,30,84,
,,,N.P.E,,,46,175,,,,,5,,,1,1,5,
,,,Galnewa,,,1,1,,,,,1,,,,,,
,,,Nachchduwa,,,1,5,,,,,1,,,,,,
,,,Kahatagasdigiliya,,,2353,8409,,,,,6,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,2917,10203,0,0,0,4,20,0,0,11,286,931,
