,8,"කිලිමනාච්චිය
fpspnehr;rp
Killinochchi",Kandawalai,Flood,2019.12.05,4045,13121,,,,2,17,,,,,,
,,,Karachchi,,,4259,13754,,,,4,118,,,,,,
,,,,Tree Fallen,,,,1,1,,,,,,,,,
,,,Pachchilaipallai,Flood,,319,917,,,,,,,,,,,
,,,Poonakary,,,336,972,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,8959,28764,1,1,0,6,137,0,0,0,0,0,
,9,"යාපනය
aho;g;ghzk;
Jaffna",Velanai,Flood,2019.12.05,9,32,,,,,6,,,,,,
,,,Kayts,,2019.12.06,62,251,,,,,,,,,,,
,,,Kareinagar,,2019.12.06,22,77,,,,,2,,,,,,
,,,Jaffna,,2019.12.06,119,446,,,,,6,,,,,,
,,,Nallur,,2019.12.06,8,28,,,,,1,,,,,,
,,,Kopay,,2019.12.06,73,264,,,,,6,,,,,,
,,,Chankanai,,2019.12.06,300,1012,,,,,5,,,,,,
,,,Sandilipay,,2019.12.06,11,45,,,,,6,,,,,,
,,,Uduvil,,2019.12.06,44,164,,,,,1,,,2,43,158,
,,,Tellippallai,,2019.12.06,198,646,,,,,,,,,,,
,,,Chavakachcheri,,2019.12.05,289,894,,,,,110,,,,,,
,,,Karaveddy,,2019.12.06,162,564,,,,,,,,,,,
,,,PointPedro,,2019.12.06,295,1075,,,,,2,,,,,,
,,,Maruthankrny,,2019.12.06,266,800,,,,,32,,,3,32,84,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,1858,6298,0,0,0,0,177,0,0,5,75,242,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,13284,42782,1,1,0,6,316,0,1,7,82,265,
"ස්ත්‍බරගමුව පලාත
rg;ufKt
Sabaragamuwa",10,"කෑගල්ල
Nffhiy
Kegalle",Kegalle,,2019.11.30,1,6,,,,,1,,,,,,
,,,,Cutting Failure,2019.12.01,2,11,,,,,,,,,,,
,,,,,,1,4,,,,,1,,,,,,
,,,,Tree Fallen,2019.12.01,1,3,,,,,1,,,,,,
,,,Galigamuwa,,2019.12.01,4,15,,,,,4,,,,,,
,,,,Tree Fallen,2019.12.02,2,9,,,,,2,,,,,,
,,,,,2019.12.05,2,8,,,,,1,,,,,,
,,,,Lightning,2019.12.03,1,4,,,,,1,,,,,,
,,,Ruwanwella,Tree Fallen,2019.11.30,1,5,,,,,1,,,,,,
,,,,Lightning,,1,2,,,,,1,,,,,,
,,,,Tree Fallen,,1,1,,,,,1,,,,,,
,,,,Cutting Failure,,5,19,,,,,1,,,,,,
,,,Aranayaka,Cutting Failure,2019.11.30,1,4,,,,,1,,,,,,
,,,,Heavy Rain,2019.12.04,1,5,,,,,1,,,,,,
,,,,Cutting Failure,2019.12.08,1,4,,,,,1,,,,,,
,,,,Heavy Rain,2019.12.01,1,5,,,,,1,,,,,,
,,,Warakapola,Tree Fallen,2019.12.01,1,4,,,,,1,,,,,,
,,,,,2019.11.30,1,5,,,,,1,,,,,,
,,,,Cutting Failure,2019.12.01,3,9,,,,,2,,,,,,
,,,Bulathkohupitiya,Lightning,2019.12.02,2,8,,,,,1,,,,,,
,,,,Heavy Rain,,1,5,,,,,1,,,,,,
,,,Rambukkana,Tree Fallen,2019.12.05,1,4,,,,,1,,,,,,
,,,,,2019.12.05,3,14,,,,,3,,,,,,
,,,Mawanella,Cutting Failure,2019.12.06/08,2,13,,,,,2,,,,,,
,,,,Tree Fallen,2019.12.09,1,6,,,,,1,,,,,,
,,,Dehiovita,Fire,2019.12.03,3,10,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,44,183,0,0,0,0,33,0,0,0,0,0,
,11,"රත්නපුර
,uj;jpdGhp
Rathnapura",Godakawela,Tree Fallen,2019.12.06,2,7,,,,,2,,,,,,
,,,Pelmadulla,Flood,2019.12.05,11,40,,,,,,,,,,,
,,,Kolonna,Landslide Risk,2019.12.05,9,36,,,,,,,,1,9,36,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,22,83,0,0,0,0,2,0,0,1,9,36,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,66,266,0,0,0,0,35,0,0,1,9,36,
