,6,"කෑගල්ල Nffhiy
Kegalle",Rabukkana,"High Wind and Heavy
Rain",2021.07.10,2,8,,,,,2,,,,,,
,,,Ruwanwella,,,6,24,,,,,1,,,,,,
,,,Aranayaka,,,8,39,,,,,1,,,,,,
,,,Dehiovita,,,48,202,,,,,1,,,,,,
,,,Deraniyagala,,,10,40,,,,,9,,,,,,
,,,Mawanella,,,4,18,,,,,4,,,,,,
,,,Yatiyanthota,,,14,58,,,,,27,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,92,389,0,0,0,0,45,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,2813,10977,0,1,0,2,250,0,0,7,59,265,
"නැකගනහිර
පලාත/fpof;F/E
astern/",,"මඩකලපුව/kl;lf;f
sg;G/ Batticaloa","Korallaipatthu
Valaichcnai",High wind,2021.07.11,1,2,,,,,1,,,,,,
,,,"Korallaipatthu
Central Valaichcnai",,,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,2,6,0,0,0,0,2,0,0,0,0,0,
,,"ත්‍රීකුණාමලය/jp.ki
y/ Trincomalee",Kanthale,,2021.07.11,2,8,,,,,2,,,,,,
,,,Town and grace,High Wind,2021.07.12,1,3,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,3,11,0,0,0,0,3,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,5,17,0,0,0,0,5,0,0,0,0,0,
"උතුරු පලාත
tl khfhzk;
Northen",7,"කිලිකනාච්චිය
fpspnehr;rp
Killinochchi",Poonakary,High Wind,2021.07.10,1,6,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,6,0,0,0,0,1,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1,6,0,0,0,0,1,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,3640,14337,1,2,0,2,684,0,0,7,59,265,
,,,"රාජකාරි භාර නිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"කවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
