"උතුරු පලාත
tl khfhzk
Northen",11,"යාපනය
aho;g;ghzk;
Jaffna",Delft,Drought,2020.03.27,1031,3071,,,,,,,,,,,
,,,Velanai,,,2798,9642,,,,,,,,,,,
,,,Kytes,,,2422,7848,,,,,,,,,,,
,,,Karainagar,,,2760,8297,,,,,,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,9011,28858,0,0,0,0,0,0,0,0,0,0,
,12,"මන්නාරම
kd;dhH
Mannar",Nanaddan,Drought,2020.02.15,233,673,,,,,,,,,,,
,,,Musali,,,3722,14627,,,,,,,,,,,
,,,Madhu,,,237,727,,,,,,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,4192,16027,0,0,0,0,0,0,0,0,0,0,
,13,"කිලිපනාච්චිය
fpspnehr;rp
Killinochchi",Poonakary,Drought,2020.04.22,1263,4306,,,,,,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1263,4306,0,0,0,0,0,0,0,0,0,0,
,14,"මුලතිව්
Ky;iyj;jPT
Mulaitivu",Puthukkudiyiruppu,Drought,2020.05.04,3179,10005,,,,,,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,3179,10005,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,17645,59196,0,0,0,0,0,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,89615,312235,0,0,0,0,0,0,0,0,0,0,
,,,"රාජකාරි භාර නිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesmen :
ආ ප ද ා ක ළමනාකරණ මධ්‍යස්ථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com
පවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
,,,……………………………………………………….,,,,,,,,,,,,,,,
