"fpof;F
Eastern",4,"අම්පාර
mk;ghiw Ampara",Damana,High wind & Heavy Rain,2022.10.16,1,3,,,,,1,,,,,,
,,,Ampara,,,22,77,,,,,22,2,1,,,,
,,,Uhana,Lightning,,1,4,,,,,1,,,,,,
,,,Padiyathalawa,Heavy Rain,,1,4,,,,,1,,,,,,
,,,,Lightning,,2,3,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,27,91,0,0,0,0,27,2,1,0,0,0,
,5,"මඩකලපුව
kl;lf;fsg;G
Batticaloa",Koralai Pattu North,High wind & Heavy Rain,2022.10.21,1,3,,,,,1,,,,,,
,,,Manmunai North,Lightning,2022.10.24,3,13,1,2,,,,,,,,,"Death deu to lightning or
drowning (Not Confirm )"
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,4,16,1,2,0,0,1,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,44,146,2,3,0,0,38,3,1,0,0,0,
"උතුරු පලාත
tl khfhzk;
Northen",6,"කිලි්නාච්චිය
fpspnehr;rp
Killinochchi",Karachchi,High wind,2022.10.13,1,5,,,,,1,,,,,,
,,,Kandawalai,Heavy Rain,2022.10.22,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,2,9,0,0,0,0,2,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,2,9,0,0,0,0,2,0,0,0,0,0,
,7,"කළුතර
fSj;Jiw Kalutara",Dodangoda,Heavy Rain,2022.10.13-23,29,113,,,,,13,,,,,,
,,,Ingiriya,,2022.10.13-18,9,39,,,,,5,,,,,,
,,,Horana,,2022.10.13-22,3,13,,,,,3,,,,,,
,,,Beruwala,,2022.10.13-23,75,258,,,,,14,,,,,,
,,,Millaniya,,2022.10.13-23,34,118,,1,,,14,,,,,,
,,,Mathugama,,2022.10.13/23,210,779,,2,,1,64,6,,,,,
,,,Madurawela,,2022.10.13-18,11,29,,,,1,10,,,,,,
,,,Bandaragama,,2022.10.14/15,5,23,,,,,5,,,,,,
,,,Bulathsinhala,,2022.10.14-18,18,59,,,,1,13,,,,,,
,,,Walallawita,,2022.10.13-23,24,95,,,,,24,,,,,,
,,,Palinda Nuwara,,2022.10.15-20,2,4,,,,,2,,,,,,
,,,Agalawatta,,2022.10.20,4,14,,,,,4,,,,,,
,,,Panadura,,2022.10.23,45,160,,,,,,,,,,,
,,,Kalutara,,2022.10.13-23,219,998,,,,,12,,,,,,
Western,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,688,2702,0,3,0,3,183,6,0,0,0,0,
"Nky; khfhzk;
බස්ත්‍රනාහිර පලාත",8,"ෙම්පහ
fk;g`h
Gampaha",Ja Ela,Flood,2022.10.22,,,,,,,1,,,,,,
,,,Waththala,Flood / Heavy Rain,2022.10.22,,,,,,,6,,,,,,
,,,Mahara,Heavy Rain / High Wind,2022.10.21-24,2,8,,,,1,5,,,,,,
,,,Minuwangoda,,2022.10.21,,,,,,,2,,,,,,
,,,Kelaniya,Flood,2022.10.23,174,849,,,,,2,,,,,,
,,,Aththanagalla,Tree Fallen,2022.10.25,,,,,,,2,,,,,,
,,,Gampaha,Flood,2022.10.24,4,15,,,,,,,,,,,
,,,Meerigama,,2022.10.24,2,6,,,,,2,,,,,,
,,,Dompe,Tree Fallen,2022.10.24,2,7,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,184,885,0,0,0,1,22,0,0,0,0,0,
,9,"්කාළඹ
nfhOk;G Colombo",Thimbirigasyaya,Flash Flood,2022.10.14,178,707,,,,,,,,1,13,50,"Wanathamulla Mohomad
Community Hall"
,,,Kaduwela,Flash Flood,2022.10.14,121,503,,,,,,,,1,1,3,"Polgahawaththa Community
Hall"
,,,Colombo,Collapse Wall,2022.10.22,1,,1,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,300,1210,1,0,0,0,0,0,0,2,14,53,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1172,4797,1,3,0,4,205,6,0,2,14,53,
