"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Situation Report- SriLanka
දිනය /jpfjp / Date : 18th December 2019 at 0900hrs",,,,,,,,,,,,,,,,,,
"ලේකම් - රාජ්‍ය පරිපාලන, ආපදා කළමනාකරණ හා පශු ස්ත්‍ම්පත් ස්ත්‍ංවර්ධන අමාතයාංශය / சேயலாளர், ச ாது நிரவ் ாக மற்றும் அனரத் ்த முகாமமத்துவ அமமேசு் / Secretary, Ministry of Public Administration, Disaster Management & Livestock Development",,,,,,,,,,,,,,,,,,
රාජ්‍ය පරිපාලන ස්ත්‍හ ආපදා කළමනාකරණ අමාතයාංශය ගරු අමාතයතුමාලේ පුද්ගලික ලේකම් /சகௌரவ பிரமைக்கு தனியார் சேயலாளர் ச ாது நிரவ் ாக மற்றும் அனரத் ்த முகாமமத்துவ அமமேே் ர் / Private Secretary to the Hon. Minister of Public Administration & Disaster Management,,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாக ் பிரிவு
Administrative purvie",,"ආපදාව
mdHj;jk;
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற ாதி ்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු
NtW Fwpg;Gf;fs;
Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp
DS Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Location
s","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"ඌව/Cth
khfhzk;/Uva",1,"බදුල්ල
gJs;is
Badulla",Bandarawela,Heavy Rain,2019.12.03,1,5,,,,1,,,,1,1,5,Yowun Senankaya
,,,Haputhale,,2019.12.11,46,137,,,,,,,,1,46,137,"Dambethenna Tamil V,."
,,,Passara,,2019.12.03,5,18,,,,,,,,1,5,18,Sarwodaya Building
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,52,160,0,0,0,1,0,0,0,3,52,160,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,52,160,0,0,0,1,0,0,0,3,52,160,
"නැගෙනහිර පලාත
fpof;F Eastern",2,"මඩකලපුව
kl;lf;fsg;G
Batticaloa",Monmunai south & EP,Flood,2019.12.17,31,103,,,,,3,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,31,103,0,0,0,0,3,0,0,0,0,0,
,"5 ත්‍රීකුණාමලය Flood
පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total",,,,,31,103,0,0,0,0,3,0,0,0,0,0,
"උතුරු පලාත
tl khfhzk;
Northen",3,"මුලතිව්
Ky;iyj;jPT
Mulaitivu",Welioya,"දැඩි සුලෙ/fLk;
fhw;W/High Wind",2019.12.16,1,4,,,,,1,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,4,0,0,0,0,1,0,0,0,0,0,
,4,"යාපනය
aho;g;ghzk;
Jaffna",Kopay,Flood,2019.12.07,25,94,,,,,1,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,25,94,0,0,0,0,1,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,26,98,0,0,0,0,2,0,0,0,0,0,
"සබරෙමුව පලාත
rg;ufKt
Sabaragamuwa",5,"රත්නපුර
,uj;jpdGhp
Rathnapura",Kolonna,Landslide Risk,2019.12.05,9,36,,,,,,,,1,9,36,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,9,36,0,0,0,0,0,0,0,1,9,36,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,9,36,0,0,0,0,0,0,0,1,9,36,
,6,"නුවර
fz;b
Kandy",Pasbagekorale,Fire,2019.12.15,1,2,,,,1,,,,,,,
,,,Medadumbara,Heavy Rain,,1,5,,,,,1,,,,,,
,,,Kundasale,,2019.12.11,1,3,,,,,1,,,,,,
,,,Minipe,,2019.12.15,3,10,,,,,3,,,,,,
,,,Udunuwra,"දැඩි සුලෙ/fLk;
fhw;W/High Wind",2019.12.14,3,14,,,,,3,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,9,34,0,0,0,1,8,0,0,0,0,0,
