"වයඹ පලාත
tlNky;
khfhzk ;
North Western",9,"පුත්තලම
Gj;jsk;
Puttalam",04 DS Divisions,"Heavy Rain /
High Wind /
Tree Fallen/
Drowning",2026.08.03,101,339,1,,,,24,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,101,339,1,0,0,0,24,0,0,0,0,0,
,10,"කුරුනෑගල
FUdhfy;
Kurunegala",02 Divisions,"Heavy Rain /
High Wind /
Tree Fallen/
Drowning","2026.08.01 -
2026.08.06",3,11,,,,,3,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,3,11,0,0,0,0,3,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,104,350,1,0,0,0,27,0,0,0,0,0,
"නැලගනහිර පලාත
fpof;F
Eastern",11,"ත්‍රීකුණාමලය
jp.kiy
Trincomalee",03 DS Divisions,High Wind,2026.08.03,3,10,,,,,3,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,3,10,0,0,0,0,3,0,0,0,0,0,
,12,"අම්පාර
mk;ghiw
Ampara",03 DS Divisions,"Flood / Heavy
Rain / High
Wind /Tree
Fallen",2026.08.06,10,31,,2,,,10,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,10,31,0,2,0,0,10,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,13,41,0,2,0,0,13,0,0,0,0,0,
"උතුරුමැද පලාත
tlkj;jpa
khfhzk;
North Central",13,"අනුරාධ්‍පුර
m.Guk;
Anuradhapura",01 DS Division,High Wind,2026.08.04,3,13,,,,,3,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,3,13,0,0,0,0,3,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,3,13,0,0,0,0,3,0,0,0,0,0,
"බස්ත්‍රනාහිර පලාත
Nky; khfhzk;
Western",14,"කළුතර
fSj;Jiw
Kalutara",05 DS Division,"Flood / Heavy
Rain / High
Wind /Tree
Fallen","2026.08.01 -
2026.08.06",6,15,,,,,6,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,6,15,0,0,0,0,6,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,6,15,0,0,0,0,6,0,0,0,0,0,
"ඌව
Cth khfhzk;
Uva",15,"බදුේල
gJs;is
Badulla",05 DS Division,"Cutting Faliure /
High wind /
Heavy Rain","2026.08.01-
2026.08.20",10,31,,,,,10,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,10,31,0,0,0,0,10,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,10,31,0,0,0,0,10,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,4232,16614,9,9,0,2,733,7,0,1,8,25,
ආපදා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,,,,
,,,,,,,"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,
