"Western
Nky; khfhzk
;බස්ත්‍ර ොහිර පලොත",4,"කළුතර
fSj;Jiw
Kalutara",Walallawita,High wind,2024.07.14/15/17,13,50,,,,,13,,1,,,,
,,,Agalawatta,,2024.07.15,2,4,,,,,2,,,,,,
,,,Bandaragama,,,1,4,,,,,1,,,,,,
,,,Ingiriya,,2024.07.13/15,9,40,,,,,6,,,,,,
,,,Horana,,2024.07.13/15/18,11,39,,,,,9,,,,,,
,,,Beruwala,,2024.07.13/15/17,11,44,,,,,11,,,,,,
,,,Bulathsinhala,,2024.07.15/17,13,38,,,,,7,,,,,,
,,,Palindanuwara,,2024.07.15,1,2,,,,,1,,,,,,
,,,Kaluthara,,2024.07.15/17,5,16,,,,1,4,,1,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,66,237,0,0,0,1,54,0,2,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,66,237,0,0,0,1,54,0,2,0,0,0,
"ැනග හිර පලොත
fpof;F
Eastern",5,"අම්පොර
mk;ghiw
Ampara",Addalachchenai,Boat Missing,2024.07.13,,,,,2,,,,,,,,"02 Persons have gone
to sea for fishing
activities"
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,0,0,0,0,2,0,0,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,0,0,0,0,2,0,0,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,8437,26522,0,1,2,1,68,1,2,2,4,21,
,,,ආ ප ද ො කළම ොකරණ මධ්‍යස්ත්‍රථො ය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,,,,
"නවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
…..............................................",,,,,,,,,,,,,,,,,,
