"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Situation Report- Sri Lanka
දිනය /jpfjp / Date : 13th May 2020 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாகப் பிரிவு
Administrative purvie",,"ආපදාව
mdHj;jk;
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"ස්ත්‍බරගමුව පලාත
rg;ufKt
Sabaragamuwa",1,"කෑගල්ල
Nffhiy
Kegalle",Warakapola,Tree Fallen,2020.05.03,7,27,,,,,7,,,,,,
,,,,,2020.05.10,2,8,,,,,2,,,,,,
,,,,Lightning,2020.05.03,1,4,,,,,1,,,,,,
,,,Dehiowita,Tree Fallen,2020.05.03,2,7,,,,,2,,,,,,
,,,Galigamuwa,Tree Fallen,2020.05.03,5,22,,,,1,4,,,,,,
,,,Mawanelle,Cutting Failure,2020.05.10,1,4,,,,,1,,,,,,
,,,,Tree Fallen,2020.05.09,2,10,,,,,2,,,,,,
,,,Yatiyantota,High Wind,2020.04.26,10,39,,,,,10,,,,,,
,,,Bulathkohupitiya,,2020.04.20,2,7,,,,,2,,,,,,
,,,Deraniyagala,,2020.05.05,7,29,,,,,7,,,,,,
,,,Kegalle,Tree Fallen,2020.04.23,1,6,,,,,1,,,,,,
,,,,Lightning,2020.04.27,1,5,,,,,1,,,,,,
,,,Ruwanwelle,,2020.05.10,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,42,172,0,0,0,1,41,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,42,172,0,0,0,1,41,0,0,0,0,0,
"මධ්‍යම පලාත
kj;jpa khfhzk;
Central",2,"මහනුවර
fz;b
Kandy",Udapalatha,High Wind,2020.05.11,1,5,,,,,1,,,,,,
,,,,Heavy Rain,2020.05.10,1,2,,,,,1,,,,,,
,,,,Cutting Failure,2020.05.10,2,8,,2,,,1,,,,,,
,,,,,2020.05.11,1,4,,,,,1,,,,,,
,,,Paathadumbara,High Wind,2020.05.03,2,12,,,,,2,,,,,,
,,,,Flood,2020.05.09,2,8,,,,,2,,,,,,
,,,,High Wind,,1,5,,,,,1,,,,,,
,,,,,2020.05.11,1,6,,,,,1,,,,,,
,,,Harispaththuwa,Heavy Rain,2020.05.05,1,3,,,,,1,,,,,,
,,,Kundasale,High Wind,2020.05.07,1,1,,,,,1,,,,,,
,,,Udunuwara,Heavy Rain,2020.05.05,1,7,,,,,1,,,,,,
,,,,High Wind,2020.05.11,1,4,,,,,1,,,,,,
,,,Medadumbara,High wind,2020.05.09,1,1,,,,,1,,,,,,
,,,Gangaihalakorale,,2020.05.10,1,3,,,,,,,,,,,
,,,,,2020.05.11,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,18,73,0,2,0,0,16,0,0,0,0,0,
,3,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Ambagamuwa,High Wind,2020.04.14,5,26,,,,,5,,,1,5,26,Venture Child Care Center
,,,,Fire,2020.05.09,3,18,,,,,3,,,,,,
,,,Nuwaraeliya,Cutting Failure,2020.05.10,1,3,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,9,47,0,0,0,0,9,0,0,1,5,26,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,27,120,0,2,0,0,25,0,0,1,5,26,
"උතුරු පලාත
tl khfhzk
Northen",4,"කිලින ාච්චිය
fpspnehr;rp
Killinochchi",Karachchi,"Heavy Rain &
High Wind",2020.5.06,10,37,,,,1,6,2,,,,,
,,,Pachchilaippalai,,,5,21,,,,,4,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,15,58,0,0,0,1,10,2,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,15,58,0,0,0,1,10,2,0,0,0,0,
