,4,"නුවර
fz;b
Kandy",Udunuwara,Heavy Rain,2021.10.26,1,4,,,,,1,,,,,,
,,,Hariapattuwa,,2021.10.26,1,2,,,,,1,,,,,,
,,,Pathahewaheta,,2021.10.27,1,2,,,,,1,,,,,,
,,,Thumpane,,2021.10.26,1,4,,,,,1,,,,,,
,,,Gangaihalakorale,High Wind,2021.10.28,2,8,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,6,20,0,0,0,0,6,0,0,0,0,0,
,5,"මාතලල්
khj;jis
Matale",Ukuwela,Landslide Risk,2021.11.03,16,51,,,,,,,,,,,
,,,,Flood,,4,13,,,,,3,,,,,,
,,,,Heavy Rain,,1,4,,,,,1,,,,,,
,,,Raththota,Landslide Risk,,14,59,,,,,,,,1,11,43,Rathwaththa Primary School
,,,"Ambanganga
Koralaya",Drowning,,,,,,1,,,,,,,,
,,,Dambulla,Heavy Rain,,1,4,,,,,1,,,,,,
,,,Mathale,Flood,,30,111,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,66,242,0,0,1,0,5,0,0,1,11,43,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,223,824,0,0,1,0,13,0,0,5,34,139,
"උතුරු පලාත
tl khfhzk;
Northen",6,මුලතිව්,Thunukkai,Lightning,2021.10.26,2,5,1,1,,,,,,,,,
,,"Ky;iyj;jPT
Mulaitivu",Welioya,High Wind,2021.11.04,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,3,9,1,1,0,0,1,0,0,0,0,0,
,7,"යාපනය
aho;g;ghzk;
Jaffna",Sandilipay,Heavy Rain,2021.10.29,9,40,,,,,1,,,,,,
,,,,,2021.10.30,1,5,,,,,,,,,,,
,,,,Flood,"2021.10.29,
2021.10.31",17,70,,,,,2,,,,,,
,,,Kayts,,,1,4,,,,,1,,,,,,
,,,Tellippalai,,,5,15,,,,,,,,,,,
,,,Point Pedro,,,18,61,,,,,,,,,,,
,,,,,2021.11.05,2,8,,,,,,,,,,,
,,,Chankanai,,,3,14,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,56,217,0,0,0,0,5,0,0,0,0,0,
,8,"මන්නාරම
kd;dhH
Mannar",Mannar Town,"Heavy Rain &
Flood",2021.11.01,27,102,,,,,,,,,,,
,,,Nannattan,,,4,18,,,,,,,,,,,
,,,Manthai West,,,9,32,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,40,152,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,99,378,1,1,0,0,6,0,0,0,0,0,
"ඌව
Cth
khfhzk;
Uva",9,"බදුල්ල
gJs;is
Badulla",Haliela,Heavy Rain,2021.10.29,81,347,,,,,58,4,,,,,
,,,Welimada,,,6,27,,,,,6,,,,,,
,,,Ella,,,157,646,1,,,6,86,3,,1,12,42,Halpe Kovil
,,,Haldumulla,,,6,32,,,,,6,,,,,,
,,,Soronathota,,,4,7,,,,,1,,,,,,
,,,Passara,,,49,201,2,,,5,49,,,3,17,70,
,,,Badulla,,,355,1307,,,,,308,3,,,,,
,,,Bandarawela,,,24,92,,,,,15,,,,,,
,,,Megahakiula,,,3,9,,,,,3,,,,,,
,,,Lunugala,,,1,6,,,,,1,,,,,,
,,,Ridimaliyedda,,,1,6,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,687,2680,3,0,0,11,534,10,0,4,29,112,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,687,2680,3,0,0,11,534,10,0,4,29,112,
