,,,,Landslide,2022.10.30,1,3,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,14,59,0,0,0,0,8,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,15,63,0,0,0,0,9,0,0,0,0,0,
"උතුරු පලාත
tl khfhzk;
Northen",6,"යාපනය aho;g;ghzk;
Jaffna",Sandilippay,Flood,2022.10.30-11.01,12,37,,,,,1,,,1,11,32,"Kakkaitivu Fisheries
Society Building"
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,12,37,0,0,0,0,1,0,0,1,11,32,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,12,37,0,0,0,0,1,0,0,1,11,32,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,87,324,1,0,0,0,63,0,0,1,11,32,
,,,"ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,ෆැක්ස්ත්‍/ර njhiy efy; / Fax: 0112670079,,,,,,,,,,,,,,,
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com,,,,,,,,,,,,,,,,,,
"වවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
