"ස්ත්‍බරෙමුව පලාත
rg;ufKt
Sabaragamuwa",8,,09 DS Division,"Flood / Heavy
Rain / High
Wind /Tree
Fallen",2026.09.18-21,30,121,1,,,1,13,,,,,,
,දිස්ත්‍රික් එ තුව/khtl;l $l;Lj;njhif/District Total,,,,,30,121,1,0,0,1,13,0,0,0,0,0,
,9,"රත්නපුර uj;jpdGhp
Rathnapura",Ayagama,Heavy Rain,2026.09.20,1,4,,,,,1,,,,,,
,,,Kalawana,"Heavy Rain /
Lightning",2026.09.19-20,3,15,,,,,3,,,,,,
,,,Elapatha,Flood,2026.09.20,1,3,,,,,1,,,,,,
,,,Pelmadulla,"Heavy Rain /
Landslide",2026.09.20,3,8,,,,,2,,,,,,
,,,Kuruwita,"Cutting Failiure /
Heavy Rain /
High Wind",2026.09.20,5,12,,,,,5,,,,,,
,,,Rathnapura,"Landslide Risk /
Cutting Failure",2026.09.21,87,292,,,,,,,,1,3,9,"Wewelketiya
Community Hall in
Hapugasthenna GN"
,,,Kolonna,High Wind,2026.09.20,2,7,,,,,2,,,,,,
,,,Kahawatta,"Heavy Rain /
Tree fallen",2026.09.20,2,5,,,,,2,,,,,,
,,,Eheliyagoda,High Wind,2026.09.20,6,18,,,,,6,,,,,,
,,,,,,,,,,,,,,,,,,
,දිස්ත්‍රික් එ තුව/khtl;l $l;Lj;njhif/District Total,,,,,110,364,0,0,0,0,22,0,0,1,3,9,
,පළාත් ඵ තුව/ khfhz $l;Lj;njhif/Province Total,,,,,140,485,1,0,0,1,35,0,0,1,3,9,
"වයඹ පලාත
tlNky;
khfhzk; North
Western",10,"පුත්තලම
Gj;jsk;
Puttalam",Wennappuwa,Flash Flood,2026.09.18-21,85,310,,,,,,,,,,,
,දිස්ත්‍රික් එ තුව/khtl;l $l;Lj;njhif/District Total,,,,,85,310,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵ තුව/ khfhz $l;Lj;njhif/Province Total,,,,,85,310,0,0,0,0,0,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,472,1658,1,0,0,1,102,0,0,3,26,94,
ආපදා ළමනා රණ මධයස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,,,,
,,,,,,,"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,
