"දකුනු පලාත njd;
khfhzk;
Southern",10,"හම්බන්මතාට
`k;ghe;Njhl;il
Hambantota",Hambanthota,High Wind,2020.10.28,3,16,,,,,1,2,,,,,
,,,Katuwana,Lightning,2020.11.03,2,9,,,,,2,,,,,,
,,,,High wind,2020.11.07,2,8,,,,,1,1,,,,,
,,,Weeraketiya,High Wind,2020.11.03,1,2,,,,,1,,,,,,
,,,,Heavy Rain,2020.11.09,1,4,,,,,1,,,,,,
,,,Walasmulla,High Wind & Lightning,2020.11.03,2,10,,,,,2,,,,,,
,,,Ambalanthota,High Wind,2020.11.07,1,5,,,,,1,,,,,,
,,,Thangalle,Lightning,2020.11.09,6,23,,,,,6,,,,,,
,,,,Tree Fallen,,2,7,,,,,2,,,,,,
,,,Tissamaharamaya,Heavy Rain,,1,4,,,,,1,,,,,,
,,,,Heavy Rain,2020.11.10,2,4,,,,,2,,,,,,
,,,Beliatta,High Wind & Lightning,2020.11.07/08,7,22,,,,,7,,,,,,
,,,Suriyawewa,High Wind,2020.11.09,1,3,,,,,1,,,,,,
,,,Lunugamwehera,Lightning,2020.11.09,2,5,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,33,122,0,0,0,0,30,3,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,33,122,0,0,0,0,30,3,0,0,0,0,
"වයඹ පලාත
tlNky; khfhzk;
North
Western",11,"පුත්තල
Gj;jsk;
Puttalam",Nawagaththegama,Elephant Attack,2020.10.30,1,3,1,,,,,,,,,,
,,,Kalpitiya,Landing of seawater,2020.11.05,30,95,,,,,,,,,,,
,,,,Fire,2020.11.09,1,4,,,,1,,,,,,,
,,,Mahawewa,Heavy Rain & High wind,2020.11.06/09,2,5,,,,1,1,,,,,,
,,,Nawagattegame,,2020.11.08,5,15,,,,,,,,,,,
,,,Puttalama,Heavy rain,2020.11.09,1,4,,,,,1,,,,,,
,,,Karuwalagaswewa,High Wind,2020.11.10,1,5,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,41,131,1,0,0,2,3,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,41,131,1,0,0,2,3,0,0,0,0,0,
"ධ්‍ය පලාත
kj;jpa khfhzk;
Central",12,"නුවර
fz;b
Kandy",Akurana,Lightning,2020.11.04,1,4,,,,,1,,,,,,
,,,Delthota,High Wind,,2,8,,,,,2,,,,,,
,,,Pasbage Korale,Rock Fallen,2020.11.06,2,7,,,,,2,,,,,,
,,,Pujapitiya,Heavy Rain & High Wind,2020.11..05,1,4,,,,,1,,,,,,
,,,Gangaihalakorale,Cutting Failure,2020.11..05,6,24,,,,,6,,,,,,
,,,Gangawatakorale,High Wind,2020.11.07,1,2,,,,,1,,,,,,
,,,Pathadumbara,Heavy Rain & High Wind,2020.11.07,1,2,,,,,1,,,,,,
,,,Tumpane,Heavy Rain,2020.11.08,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,15,55,0,0,0,0,15,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,15,55,0,0,0,0,15,0,0,0,0,0,
