"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Drought Situation Report- Sri Lanka
දිනය /jpfjp / Date : 02nd July 2020 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாகப் பிரிவு
Administrative purvie",,"ආපදාව mdHj;jk;
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"මධ්‍යම ාත
kj;jpa khfhzk;",1,"නුවර
fz;b
Kandy",PasbageKorale,High Wind,2020.06.19,1,8,,,,,1,,,,,,
,,,,,2020.06.26,1,7,,,,,1,,,,,,
,,,,Fire,2020.07.01,1,5,,,,,1,,,,,,
,,,Udunuwara,High Wind,2020.06.21,1,4,,,,,1,,,,,,
,,,,,2020.06.25,1,5,,,,,1,,,,,,
,,,Panvila,,2020.06.19,2,6,,,,,2,,,,,,
,,,Minipe,,2020.06.22,2,5,,,,,2,,,,,,
,,,Ganga ihala korale,Landslide risk,2020.07.01,18,70,,,,,,,,1,18,70,
Central,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,27,110,0,0,0,0,9,0,0,1,18,70,
,2,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Ambagamuwa,Fire,2020.06.27,1,6,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,6,0,0,0,0,1,0,0,0,0,0,
,ළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,28,116,0,0,0,0,10,0,0,1,18,70,
,,හම්බන්නතාට,Katuwana,High Wind,2020.06.19,1,5,,,,,1,,,,,,
,,,,Fire,2020.07.01,1,4,,,,,1,,,,,,
,3,`k;ghe;Njhl;il,Beliatta,Tree Fallean,2020.06.21,1,4,,,,,1,,,,,,
දකුනු ාත,,Hambantota,Tissamaharamaya,High Wind,2020.06.24,1,4,,,,,1,,,,,,
