,2,"බදුල්ල
gJs;is Badulla",Lunugala,High Wind,2024.07.21,1,8,,,,,1,,,,,,
,,,Rideemaliyadda,,2024.07.21,,,,,,,1,,,,,,
,,,Welimada,,2024.07.17-21/22,20,83,,,,,20,,,,,,
,,,Uwaparanagama,,2024.07.20/21,7,25,,,,,7,,,,,,
,,,Meegahakiwula,,2024.07.22,4,12,,,,,4,,,,,,
,,,Haldummulla,,2024.07.18/19,9,29,,,,,9,,,,,,
,,,Bandarawela,,2024.07.17/19/22,7,31,,,,,7,,,,,,
,,,Haputhale,,2024.07.21/22,2,8,,,,,2,,,,,,
,,,Kandaketiy,,2024.07.2122,4,11,,,,,3,,,,,,
,,,Soranatota,,2024.07.20,1,2,,,,,1,,,,,,
,,,Mahiyanganaya,,2024.07.21,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,56,213,0,0,0,0,56,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,56,213,0,0,0,0,56,0,0,0,0,0,
"උතුරු පලාත
tl khfhzk;
Northen",3,"කිලිනනාච්චිය
fpspnehr;rp
Killinochchi",Karachchi,Drought,2024.06.24,239,732,,,,,,,,,,,"Drinking water is being
distributed for drought
areas"
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,239,732,0,0,0,0,0,0,0,0,0,0,
,4,"යාපනය
aho;g;ghzk ;
Jaffna",Chankanai,Drought,2024.06.25,8118,25506,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,8118,25506,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,8357,26238,0,0,0,0,0,0,0,0,0,0,
"නැනගනහිර පලාත
fpof;F
Eastern",5,"අම්පාර
mk;ghiw
Ampara",Addalachchenai,Boat Missing,2024.07.13,,,,,2,,,,,,,,"02 Persons have gone
to sea for fishing
activities"
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,0,0,0,0,2,0,0,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,0,0,0,0,2,0,0,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,8758,27755,0,6,2,0,389,8,0,2,4,21,
,,,ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,,,,
"නවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
…..............................................",,,,,,,,,,,,,,,,,,
