"Western
Nky; khfhzk;",23,"කළුතර
fSj;Jiw
Kalutara",Bulathsinghala,"Heavy rain / Flood /
High Wind",2024.11.26 / 27,1,1,,,,,1,,,,,,
,,,Horana,,,8,38,,,,,5,,,,,,
,,,Panadura,,,5,24,,,,,2,,,,,,
,,,Mathugama,,,1,4,,,,,1,,,,,,
,,,Madurawala,,,2,6,,,,,1,,,,,,
,,,Bandaragama,,,4,18,,,,,4,,,,,,
,,,Beruwala,,,3,12,,,,,3,,,,,,
,,,Ingiriya,,,3,6,,,,,3,,,,,,
,,,Walallavita,,,3,11,,,,,2,,,,,,
බස්ත්‍රනාහිර පලාත,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,30,120,0,0,0,0,22,0,0,0,0,0,
,24,"ගම්පහ
fk;g`h
Gampaha",Dompe,"Flood / Wind / Heavy
Rain",2024.11.26 / 27,17,47,,,,,,,,,,,
,,,Negambo,,,383,1611,,3,,,3,,,,,,
,,,Minuwangoda,,,4,12,,,,,4,,,,,,
,,,Kelaniya,,,2,9,,,,,2,,,,,,
,,,Biyagama,,,1,4,,,,,1,,,,,,
,,,Katana,,,627,2836,,,,,,,,,,,
,,,Wattala,,,153,618,,,,,,,,1,1,5,
,,,Mahara,,,34,140,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,1221,5277,0,3,0,0,10,0,0,1,1,5,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,1256,5416,0,3,0,0,32,0,0,2,6,24,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,138944,465746,16,19,0,98,2333,10,9,245,8984,29596,
,,,ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැේ / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,,,,
"ලවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
….....................................",,,,,,,,,,,,,,,,,,
