"ස්ත්‍බරගමුව පලාත
rg;ufKt
Sabaragamuwa",5,"රත්නපුර
,uj;jpdGhp
Rathnapura",Kalawana,High Wind,2023.11.13,1,4,,,,,1,,,,,,
,,,Godakawela,Cutting Faliure/Heavy rain,2023.11.19-13,5,15,,,,,5,,,,,,
,,,Opanayaka,Land Slide Risk,2023.11.06,2,7,,,,,,,,,,,
,,,Balangoda,Land Slide,2023.11.12,7,29,4,,,1,1,,,,,,
,,,Kuruvita,Lightning,2023.11.12,1,5,,,,,1,,,,,,
,,,Weligepola,"Land Slide Risk/Cutting
Failure",2023.11.13,3,8,,,,,1,,,,,,
,,,Rathnapura,Cutting Faliure/Heavy rain,2023.11.12,2,7,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,21,75,4,0,0,1,11,0,0,0,0,0,
,6,"කෑගල්ල
Nffhiy
Kegalle",Kegalla,Lightning,2023.11.12,1,4,,,,,,,,,,,
,,,Mawanella,Heavy Rain/Lightning,2023.11.13,4,10,,,,,3,,,,,,
,,,Aranayaka,Lightning,2023.11.13,1,5,,,,,1,,,,,,
,,,Yatiyanthota,Lightning,2023.11.13,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,7,23,0,0,0,0,5,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,28,98,4,0,0,1,16,0,0,0,0,0,
"උතුරු පලාත
tl khfhzk;",7,"යාපනය
aho;g;ghzk;
Jaffna",PointPedro,Flood,2023.11.14,8,19,,,,,1,,,,,,
,,,Chankanai,,,,,,,,,,,1,,,,
Northen,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,8,19,0,0,0,0,1,0,1,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,8,19,0,0,0,0,1,0,1,0,0,0,
"වයඹ පලාත
tlNky;
khfhzk; North
Western",8,"පුත්තලම
Gj;jsk; Puttalam",Nattandiya,Flood,2023.11.08-12,57,275,,,,,,,,,,,
,,,Arachikattuwa,,2023.11.05-06,59,195,,,,,1,,,,,,
,,,Mundalama,,2023.11.03-12,918,3190,,,,,,,,,,,
,,,Wanatavilluwa,,2023.11.08,2,10,,,,,,,,,,,
,,,Mahawewa,,2023.11.06-10,40,138,,,,,,,,,,,
,,,Dankotuwa,,2023.11.12,27,69,,,,,,,,,,,
,,,Kalpitiya,,2023.11.06,29,121,,,,,,,,,,,
,,,Wennappuwa,,2023.11.07-13,66,242,,,,,,,,,,,
,,,Pallama,High Wind,2023.11.13,1,4,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,1199,4244,0,0,0,0,1,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,1199,4244,0,0,0,0,1,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,2900,10660,4,2,0,2,48,0,1,10,154,513,
,,,ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,,,,
"වවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
…..............................................",,,,,,,,,,,,,,,,,,
