,3,,Manmunai west,,2019.11.29,48,138,,1,,,18,,,,,,
,,,,Lightning,,1,5,,,,,,,,,,,
,,,Manmunai North,Flood,2019.11.26,5301,18202,,,,1,5,,,,,,
,,,kattankudy,,2019.11.29,107,384,,,,,,1,,,,,
,,,Manmunai pattu,,2019.11.28,2208,8308,,,,,3,,,,,,
,,,Monmunai south & EP,,2019.12.02,280,956,,,,,2,,,,,,
,,,Monmunai south West,,2019.12.03,14,49,,,,,,,,,,,
,,,Eravur pattu,,2019.12.02,2274,8124,,,,,2,,,,,,
,,,Porathivu pattu,,2019.12.02,734,2087,,,,,19,,,,,,
,,,Eravur pattuTown,,2019.12.04,2667,8948,,1,,,,,1,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,16670,57634,0,2,0,1,56,1,1,0,0,0,
"නැමගනහිර පලාත
fpof;F
Eastern",4,"අම්පාර
mk;ghiw
Ampara",Kalmunai TD,Flood,2019.11.25,609,2131,,,,,,,,,,,
,,,Samanthamaruthu,,,108,378,,,,,6,,,,,,
,,,Karaitivu,,,923,3230,,,,1,62,1,,,,,
,,,Ninthavur,,,630,2205,,,,,,,,,,,
,,,Addalaichanai,,,810,2835,,,,,1,1,,,,,
,,,Akkaraipattu,,,643,2250,,,,,1,,,,,,
,,,Aalayadivembu,,,1120,3920,,,,,,,,1,28,79,RDS Buliding
,,,Thirukkovil,,,1109,3880,,,,1,26,6,1,,,,
,,,Pottuvil,,,876,3066,,,,,,,,,,,
,,,Sammanthurai,,,9,42,1,,,,2,,,,,,
,,,Uhana,,,48,161,,,,,4,,,,,,
,,,Ampara,,,20,78,,,,,20,,,,,,
,,,Damana,,,2,11,,,,,2,,,,,,
,,,Lhugala,,,240,840,,,,,3,,1,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,7147,25027,1,0,0,2,127,8,2,1,28,79,
,5,"ත්‍රීකුණා ලය
jp.kiy
Trincomalee",Town & Gravets,Flood,2019.12.05,141,511,,,,,7,,,,,,
,,,Verugal,,2019.12.03/05,87,288,,,,,1,,,1,56,174,T/Mavatichini GTMS
,,,Kinniya,,,389,1152,1,2,2,,29,,,,,,
,,,Muthur,,,76,269,,,,,7,,,,,,
,,,Seruwila,,,5,18,,,,,5,,,,,,
,,,Thambalagamuwa,,,204,638,,,,,3,,,,,,
,,,Kuchchaveli,,,490,1991,,,,,,,,,,,
,,,Kantale,,,108,336,,,,,11,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,1500,5203,1,2,2,0,63,0,0,1,56,174,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,25317,87864,2,4,2,3,246,9,3,2,84,253,
,6,"න්නාර
kd;dhH
Mannar",Musali,Flood,2019.11.30,268,1096,,,,,,,,,,,
,,,Mannar Town,,,177,618,,,,,,,,3,50,208,"Shanthipuram GTMS,
Alavudeen GGMS,
Common Hall"
,,,Madhu,,,315,771,,,,,,,,2,118,360,"Common Hall, Valluar
WRDS building"
,,,Manthai West,,,132,458,,,,,,,,,,,
,,,Nanattan,,,180,583,,,,,,,,1,6,16,Common Hall
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,1072,3526,0,0,0,0,0,0,0,6,174,584,
,7,"මුලතිව්
Ky;iyj;jPT
Mulaitivu",Oddusudan,Flood,2019.12.06,360,1062,,,,,,,,,,,
,,,Puthukkudiyiruppu,,,513,1724,,,,,,,1,,,,
,,,Thunukkai,,,284,711,,,,,,,,,,,
,,,Maritimepattu,,,69,150,,,,,,,,,,,
,,,Manthai East,,,158,515,,,,,,,,,,,
,,,Welioya,,,9,27,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif/District Total,,,,,1393,4189,0,0,0,0,1,0,1,0,0,0,
