,5,"කිලිනනාච්චිය
fpspnehr;rp
Killinochchi",Karachchi,High Wind,2021.05.25-27,22,75,,,,,22,,,,,,
,,,Kandawali,,2021.05.25-26,4,12,,,,,4,,,,,,
,,,Pachchilappalli,,2021.05.25-26,3,8,,1,,,3,,,,,,
,,,Poonakary,,2021.05.25-26,2,8,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,31,103,0,1,0,0,31,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,3813,11945,0,3,0,3,164,16,1,0,0,0,
"නැනගනහිර
පලාත fpof;F
Eastern",6,"මඩකලපුව
kl;lf;fsg;G
Batticaloa",Porathivupattu,High Wind,2021.05.20-21,2,8,,,,,2,,,,,,
,,,,Drought,2021.05.03,1320,3602,,,,,,,,,,,
,,,Manmunai West,,2021:05:10,2717,9930,,,,,,,,,,,
,,,Koralaipattu,High Wind,2021.05.26,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,4040,13544,0,0,0,0,3,0,0,0,0,0,
,7,"ත්‍රීකුණාමලය
jp.kiy
Trincomalee",Kanthale,High Wind,2021.05.21-27,5,21,,,,,5,,,,,,
,,,Seruwila,,,10,38,,,,,10,,,,,,
,,,Kuchchaweli,,,3,10,,,,,2,1,,,,,
,,,Town & Gravets,,,1,2,,,,,1,,,,,,
,,,Thambalakamam,,,2,10,,,,,2,,,,,,
,,,Gomarankadawala,,,4,16,,,,,4,,,,,,
,,,Kinniya,,,4,13,,,,,4,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,29,110,0,0,0,0,28,1,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,4069,13654,0,0,0,0,31,1,0,0,0,0,
"දකුනු පලාත
njd;
khfhzk;
Southern",8,"ගාල්ල
fhyp
Galle",Kadawath Sathara,Missing at Sea,2021.05.24,,1,1,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,0,1,1,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,0,1,1,0,0,0,0,0,0,0,0,0,
,9,"ගම්පහ
fk;g`h
Gampaha",Gampaha,High Wind,2021.05.25-27,19,73,,,,1,18,,,,,,
,,,,Tree Fallen,2021.05.26,3,12,,,,,2,1,,,,,
,,,Attanagalla,Heavy Rain,2021.05.25-26,27,122,,,,,27,,,,,,
,,,Wattala,Flood & High Wind,2021.05.24-27,1202,4876,,,,,8,,,,,,
,,,Biyagama,Flood,2021.05.26-27,57,318,,,,,14,,,,,,
,,,Dompe,,2021.05.26-27,28,111,,,,,23,1,,1,5,20,Malwana Maha Vidyalaya
,,,,Tree Fallen,2021.05.26-28,3,12,,,,,3,,,,,,
,,,Minuwangoda,High Wind,2021.05.25-27,20,74,,,,,20,1,,,,,
,,,Mahara,,,21,75,,,,,21,,,,,,
,,,Katana,,,33,131,,,,1,32,4,,,,,
,,,Mirigama,,2021.05.25-26,21,76,,,,,21,,,,,,
,,,Divulapitiya,,2021.05.26-27,16,82,,,,,16,,,,,,
,,,Negombo,,2021.05.24-26,11,42,,,,,11,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1461,6004,0,0,0,2,216,7,0,1,5,20,
