,,,,High Wind,2021.05.25-27,15,49,,,,,3,,,,,,
,,,Godakawela,High Wind,2021.05.25,23,77,,,,,23,,,,,,
,,,,Heavy Rain,2021.05.26,1,1,,,,,1,,,,,,
,,,Balangoda,Heavy Rain,2021.05.25,5,26,,,,,4,,,,,,
,,,,High Wind,2021.05.26,9,33,,,,,9,,,,,,
,,,Kalthota,High Wind,2021.05.26,6,18,,,,,6,,,,,,
,,,Kahawatta,Cutting Faliure,2021.05.26,2,7,,,,,2,,,,,,
,,,,Heavy Rain,2021.05.26,2,9,,,,,2,,,,,,
,,,,High Wind,2021.05.26,29,125,,,,,29,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1197,4949,0,2,0,1,474,0,0,6,25,92,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1197,4949,0,2,0,1,474,0,0,6,25,92,
"දකුනු පලාත
njd;
khfhzk;
Southern",14,"හම්බන්නතාට
`k;ghe;Njhl;il
Hambantota",Katuwana,High wind,2021.05.25-27,13,47,,,,,9,,,,,,
,,,Walasmulla,,2021.05.24,6,29,,,,,6,,,,,,
,,,Thissamaharama,,2021.05.24-27,6,22,,,,,5,,,,,,
,,,Beliatta,,2021.05.16-28,27,90,,,,,26,,,,,,
,,,Okewela,,2021.05.28,8,33,,,,,6,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,60,221,0,0,0,0,52,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,60,221,0,0,0,0,52,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,10884,37900,1,5,0,8,1142,28,1,14,82,314,
,,,"රාජකාරි භාර ිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"නවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
