,5,"ගොල්ල
fhyp
Galle",Elpitiya,Tree Fallen,2020.10.12,1,6,,,,,1,,,,,,
,,,,High Wind,,1,5,,,,,1,,,,,,
,,,Welivita - Divithura,,,2,4,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,4,15,0,0,0,0,4,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,8,26,0,0,0,0,6,2,0,0,0,0,
"නැ්ගනහිර පලොත
fpof;F
Eastern",6,"මඩකලපුව
kl;lf;fsg;G
Batticaloa","Eravurpattu, Chenkalady",High Wind,2020.10.11,1,5,,,,,1,,,,,,
,,,"Porathivupattu, Vellavely",,2020.10.12,2,11,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,3,16,0,0,0,0,3,0,0,0,0,0,
,7,"ත්‍රීකුණොමලය
jp.kiy
Trincomalee",Seruvila,High Wind,2020.10.10/13,1,4,,,,,1,,,,,,
,,,Muthur,,,5,14,,,,,5,,,,,,
,,,Verugal,,,1,4,,,,,1,,,,,,
,,,Thapalakamam,,,1,4,,,,,1,,,,,,
,,,Kanthale,,,1,4,,,,,1,,,,,,
,,,Kinniya,,,1,5,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,10,35,0,0,0,0,10,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,13,51,0,0,0,0,13,0,0,0,0,0,
"ස්ත්‍බරගමුව පලොත
rg;ufKt
Sabaragamuwa",8,"කෑගල්ල
Nffhiy
Kegalle",Warakapola,High Wind,2020.10.12,7,24,,,,,6,,,,,,
,,,Mawanella,Tree Fallen,2020.10.11.12,2,9,,,,,2,,,,,,
,,,Dehiowita,Lightning,2020.10.11,1,4,,,,,,,,,,,
,,,,Tree Fallen,2020.10.11,5,19,,,,,,,,,,,
,,,Ruwanwella,Tree Fallen,2020.10.10.11,2,8,,,,,,,,,,,
,,,,High Wind,2020.10.11,1,2,,,,,,,,,,,
,,,,Heavy Rain,2020.10.11,1,2,,,,,,1,,,,,
,,,Deraniyagala,High Wind,2020.10.11,1,4,,,,,1,,,,,,
,,,Galigamuwa,Tree Fallen,2020.09.30-10.01,2,5,,,,,1,,,,,,
,,,Aranayaka,Tree Fallen,"2020.10.08-
10.11.13",10,35,,,,,3,,,,,,
,,,Yatiyanthota,High Wind,2020.09.25-10.11,11,51,,,,,11,,,,,,
,,,Bulathkohupitiya,,2020.10.12,2,11,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,45,174,0,0,0,0,26,1,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,45,174,0,0,0,0,26,1,0,0,0,0,
,9,"රත්නපුර
,uj;jpdGhp
Rathnapura",Balangoda,Rock Fallen Risk,2020.10.12,15,55,,,,,,,,1,15,55,Pettigala Tamil School
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,15,55,0,0,0,0,0,0,0,1,15,55,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,15,55,0,0,0,0,0,0,0,1,15,55,
"වයඹ පලොත
tlNky; khfhzk;
North Western",10,"පුත්තලම
Gj;jsk;
Puttalam",Pallama,High Wind,2020.10.13,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,4,0,0,0,0,1,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1,4,0,0,0,0,1,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,128,513,0,0,0,13,78,3,0,2,27,109,
,,,"රොජකොරි භොර නිළධ්‍ොරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ො ක ළමනොකරණ මධ්‍යස්ත්‍රථොනය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍/ර njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com
්වබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
……………………………………………………….,,,,,,,,,,,,,,,,,,
