"දකුනු පලොත
njd;
khfhzk;",6,"හම්බනකතොට
`k;ghe;Njhl;ilH
ambantota",Ambalantota,Drought,2021 March,37,111,,,,,,,,,,,
,,,,High Wind,2021.03.28,1,3,,,,,1,,,,,,
,,,Thissamaharamaya,Flood,2021.03.28-30,20,77,,,,,1,,,,,,
Southern,දිසරික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,58,191,0,0,0,0,2,0,0,0,0,0,
,පළොත් ඵ තුව khfhz $l;Lj;njhif Province Total,,,,,58,191,0,0,0,0,2,0,0,0,0,0,
"උතුරු ැද පලොත
tlkj;jpa",7,"අනුරොධ්‍පුර
m.Guk
Anuradhapura",Rajanganaya,High Wind,2021.03.29,141,538,,,,5,128,13,,3,3,6,
"khfhzk;
North Central",දිසරික් එ තුව khtl;l $l;Lj;njhif District Total,,,,,141,538,0,0,0,5,128,13,0,3,3,6,
,පළොත් ඵ තුව khfhz $l;Lj;njhif Province Total,,,,,141,538,0,0,0,5,128,13,0,3,3,6,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,347,1375,0,1,0,37,232,16,0,8,65,313,
,,,"රොජ ොරි භොර නිළධ්‍ොරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ො ළ නො රණ ධ්‍යසරථොනය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇ තුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්සර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"කවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
