"මධ්‍යම පලාත
kj;jpa khfhzk;
Central",5,"නුවර
fz;b
Kandy",Harispaththuwa,High Wind,2023.07.04,3,12,,,,,3,,,,,,
,,,Delthota,High Wind,2023.07.04,3,15,,,,,3,,,,,,
,,,Pathahewaheta,High Wind,2023.07.04,3,13,,,,,3,,,,,,
,,,Panvila,High Wind,2023.07.04,2,12,,,,,1,,,,,,
,,,Doluwa,High Wind,2023.07.04,1,4,,,,,1,,,,,,
,,,Udunuwara,High Wind,2023.07.04,3,11,,,,,3,,,,,,
,,,Yatinuwara,High Wind,2023.07.04,2,9,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,17,76,0,0,0,0,16,0,0,0,0,0,
,6,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Hanguranketha,High Wind,2023.07.04/05,10,36,,,,,9,,,,,,
,,,Nuwara Eliya,High Wind,2023.07.04/05,7,33,,,,,7,,,,,,
,,,Kothmale,High Wind,2023.07.04,12,48,,,,,12,,,,,,
,,,,High Wind,2023.07.05,1,2,,,,,1,,,,,,
,,,,Cutting Failure,2023.07.04,1,4,,,,,1,,,,,,
,,,Ambagamuwa,Cutting Failure,2023.07.04,2,8,,,,,1,,,,,,
,,,,Risk of rock Fallean,2023.07.04,10,46,,,,,,,,1,10,46,
,,,,High Wind,2023.07.04/06,22,100,,,,,17,,,1,4,20,
,,,Walapane,Fire,2023.07.05,18,75,,,,,18,,,1,18,75,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,83,352,0,0,0,0,66,0,0,3,32,141,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,100,428,0,0,0,0,82,0,0,3,32,141,
"වයඹ පලාත
tlNky; khfhzk;
North Western",7,,Rideegama,High Wind,2023.07.05,1,1,,,,,1,,,,,,
,,,Kotawehera,High Wind,2023.07.05,2,5,,,,,2,,,,,,
,,,Giribawa,High Wind,2023.07.04,1,4,,,,,1,,,,,,
,,,Ambanpola,Tree Fallen,2023.07.04,1,2,,,,,1,,,,,,
,,කුරුනෑගල,Ibbagamuwa,High Wind,2023.07.06,3,13,,,,,3,,,,,,
,,FUdhfy;,Mawathagama,High Wind,2023.07.04,1,3,,,,,1,,,,,,
,,Kurunegala,Polpithigama,High Wind,2023.07.04,8,32,,,,,7,,1,,,,
,,,Udubaddawa,High Wind,2023.07.05,1,3,,,,,1,,,,,,
,,,Alawuwa,High Wind,2023.07.06,1,2,,,,,1,,,,,,
,,,Pannala,High Wind,2023.07.05,2,6,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,21,71,0,0,0,0,20,0,1,0,0,0,
,8,"පුත්තලම
Gj;jsk;
Puttalam",Chialw,High Wind,2023.07.04,4,25,,,,,4,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,4,25,0,0,0,0,4,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,25,96,0,0,0,0,24,0,1,0,0,0,
"දකුනු පලාත
njd; khfhzk;
Southern",9,"ගාල්ල fhyp
Galle",Habaraduwa,High Wind,2023.07.05,12,38,,,,,12,,,,,,
,,,Baddegama,High Wind,2023.07.05,5,18,,,,,5,,,,,,
,,,Rathama,High Wind,2023.07.05,5,15,,,,,5,,,,,,
,,,Akmeemana,High Wind,2023.07.05,3,12,,,,,3,1,,,,,
,,,Hikkaduwa,High Wind,2023.07.05,2,5,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,27,88,0,0,0,0,27,1,0,0,0,0,
,10,"මාතර
khj;jiw
Matara",Kamburupitiya,Tree Fallen,2023.07.05,5,18,,,,,5,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,5,18,0,0,0,0,5,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,32,106,0,0,0,0,32,1,0,0,0,0,
,11,"කළුතර fSj;Jiw
Kalutara",Horana,High Wind,2023.07.02/04/05,16,60,,,,,16,,,,,,
,,,Bandaragama,High Wind,2023.07.05,7,25,,,,,6,,,,,,
,,,Walallawita,High Wind,2023.07.02,27,100,,,,,26,1,,,,,
,,,Mathugama,High Wind,2023.07.03,60,215,,,,,60,,,,,,
,,,Dodangoda,High Wind,2023.07.05,5,23,,,,,5,,,,,,
,,,Agalawaththa,High Wind,2023.07.05,13,43,,,,,13,,,,,,
,,,Ingiriya,High Wind,2023.07.05,6,29,,1,,,6,,,,,,
,,,Kalutara,High Wind,2023.07.05,10,29,,,,,10,,,,,,
,,,Bulathsinhala,High Wind,2023.07.05,8,21,,,,,8,,,,,,
,,,Beruwala,High Wind,2023.07.05,31,122,,,,,31,,,,,,
,,,Palindanuwara,High Wind,2023.07.05,27,85,,,,1,26,1,,,,,
,,,Madurawala,High Wind,2023.07.05,4,14,,,,,4,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,214,766,0,1,0,1,211,2,0,0,0,0,
