"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Drought Situation Report- Sri Lanka
දිනය /jpfjp / Date : 26th June 2020 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாகப் பிரிவு
Administrative purvie",,"ආපදාව mdHj;jk;
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Location
s","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"මධයම පලාත
kj;jpa khfhzk;
Central",1,"නුෙර
fz;b
Kandy",PasbageKorale,High Wind,2020.06.19,1,8,,,,,1,,,,,,
,,,,,2020.06.26,1,7,,,,,1,,,,,,
,,,Udunuwara,,2020.06.21,1,4,,,,,1,,,,,,
,,,,,2020.06.25,1,5,,,,,1,,,,,,
,,,Panvila,,2020.06.19,2,6,,,,,2,,,,,,
,,,Minipe,,2020.06.22,2,5,,,,,2,,,,,,
,දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total,,,,,8,35,0,0,0,0,8,0,0,0,0,0,
,පළාත් ඵකතුෙ khfhz $l;Lj;njhif Province Total,,,,,8,35,0,0,0,0,8,0,0,0,0,0,
,,හම්බනවතාට,Katuwana,High Wind,2020.06.19,1,5,,,,,1,,,,,,
දකුනු පලාත,2,`k;ghe;Njhl;il,Beliatta,Tree Fallean,2020.06.21,1,4,,,,,1,,,,,,
njd; khfhzk;,,Hambantota,Tissamaharamaya,High Wind,2020.06.24,1,4,,,,,1,,,,,,
Southern,දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total,,,,,3,13,0,0,0,0,3,0,0,0,0,0,
,පළාත් ඵකතුෙ khfhz $l;Lj;njhif Province Total,,,,,3,13,0,0,0,0,3,0,0,0,0,0,
,,,Mawanella,Tree Fallean,2020.06.21,1,3,,,,,1,,,,,,
"සබරගමුෙ පලාත
rg;ufKt
Sabaragamuwa",3,"කෑගල්ල
Nffhiy
Kegalle",,,2020.06.24/25,2,9,,,,,2,,,,,,
,,,Deraniyagala,Cutting Failure,2020.06.26,4,14,,,,,4,,,,,,
,,,Yatiyantota,High Wind,2020.06.11-22,10,44,,,,,10,,,,,,
,,,Ruwanwella,Lightning,2020.06.21,1,2,,,,,1,,,,,,
,දිස්ික් එකතුෙ khtl;l $l;Lj;njhif District Total,,,,,18,72,0,0,0,0,18,0,0,0,0,0,
,පළාත් ඵකතුෙ khfhz $l;Lj;njhif Province Total,,,,,18,72,0,0,0,0,18,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,29,120,0,0,0,0,29,0,0,0,0,0,
,,,"රාජකාරි භාර නිළධාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesmen :
ආ ප ද ා ක ළමනාකරණ මධයස්ථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com
වෙබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
,,,……………………………………………………….,,,,,,,,,,,,,,,
