"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Situation Report- Sri Lanka
දිනය /jpfjp / Date : 10th May 2020 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாகப் பிரிவு
Administrative purvie",,"ආපදාව
mdHj;jk;
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"ස්ත්‍බරගමුව ලොත
rg;ufKt
Sabaragamuwa",1,"කෑගල්ල
Nffhiy
Kegalle",Warakapola,Tree Fallen,2020.05.03,7,27,,,,,7,,,,,,
,,,,Lightning,2020.05.03,1,4,,,,,1,,,,,,
,,,Dehiowita,Tree Fallen,2020.05.03,2,7,,,,,2,,,,,,
,,,Galigamuwa,Tree Fallen,2020.05.03,5,22,,,,1,4,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,15,60,0,0,0,1,14,0,0,0,0,0,
,ළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,15,60,0,0,0,1,14,0,0,0,0,0,
,2,"මහනුවර
fz;b
Kandy",Udapalatha,Tree Fallen,2020.05.02,1,5,,,,,1,,,,,,
,,,Paathadumbara,High Wind,2020.05.03,2,12,,,,,2,,,,,,
,,,Harispaththuwa,Heavy Rain,2020.05.05,1,3,,,,,1,,,,,,
,,,Udunuwara,Heavy Rain,2020.05.05,1,7,,,,,1,,,,,,
මධයම ලොත,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,5,27,0,0,0,0,5,0,0,0,0,0,
"kj;jpa khfhzk;
Central",3,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Ambagamuwa,High Wind,2020.04.14,5,26,,,,,5,,,1,5,26,Venture Child Care Center
,,,,Fire,2020.05.09,3,18,,,,,3,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,8,44,0,0,0,0,8,0,0,1,5,26,
,ළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,13,71,0,0,0,0,13,0,0,1,5,26,
"උතුරු ලොත
tl khfhzk
Northen",4,"මුලතිව්
Ky;iyj;jPT
Mulaitivu",Welioya,High Wind,2020.04.29,23,62,,,,,23,1,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,23,62,0,0,0,0,23,1,0,0,0,0,
,5,"කිලිපනොච්චිය
fpspnehr;rp
Killinochchi",Karachchi,"Heavy Rain &
High Wind",2020.5.06,10,37,,,,1,6,2,,,,,
,,,Pachchilaippalai,,,5,21,,,,,4,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,15,58,0,0,0,1,10,2,0,0,0,0,
,ළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,38,120,0,0,0,1,33,3,0,0,0,0,
"උතුරුමැද ලොත
tlkj;jpa
khfhzk;
North Central",6,"ප ොපලොන්නරුව
nghyd;dWit
Polonnaruwa",Hingurakgoda,Welikanda,2020.05.02,2,6,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,2,6,0,0,0,0,2,0,0,0,0,0,
,7,"අනුරොධපුර
m.Guk;
Anuradhapura",Rambewa,High Wind,2020.05.04,37,132,,,,7,30,,,,,,
,,,Mihinthale,Lightning,2020.05.04,,,1,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,37,132,1,0,0,7,30,0,0,0,0,0,
,ළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,39,138,1,0,0,7,32,0,0,0,0,0,
