"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Situation Report- Sri Lanka
දිනය /jpfjp / Date : 19th October 2020 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாகப் பிரிவு
Administrative purview",,"ආපදාව
mdHj;jk;
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l
Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp
DS Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"ඌව
Cth khfhzk;
Uva",1,"බදුල්ල
gJs;is
Badulla",Welimada,Fire,2020.08.17,12,54,,,,12,,,,1,12,54,Alakolagala Day Care Centre
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,12,54,0,0,0,12,0,0,0,1,12,54,
,2,"ම ොනරොගල
nkhdwhfiy
Moneragala",Siyambalanduwa,Drowning,2020.10.14,,,1,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,0,0,1,0,0,0,0,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,12,54,1,0,0,12,0,0,0,1,12,54,
"ධ්‍ය පලොත
kj;jpa khfhzk;
Central",3,"හනුවර
fz;b
Kandy",Harispaththuwa,High Wind & Heavy Rain,2020.10.15,3,17,,,,,3,,,,,,
,,,,,2020.10.14,2,6,,,,,2,,,,,,
,,,Gagawatakoralaya,,2020.10.14,2,7,,,,,2,,,,,,
,,,Udunuwara,,2020.10.15,1,3,,,,,1,,,,,,
,,,,,2020.10.16,1,5,,,,,1,,,,,,
,,,Pujapitiya,,2020.10.15,4,16,,,,,4,,,,,,
,,,Kundasale,,2020.10.13,3,10,,,,,3,,,,,,
,,,,,2020.10.14,1,2,,,,,1,,,,,,
,,,,,2020.10.15,1,5,,,,,1,,,,,,
,,,Minipe,,2020.10.13,3,9,,,,,3,,,,,,
,,,Medadumbara,,2020.10.15,15,55,,,,,15,,,,,,
,,,,,2020.10.16,3,12,,,,,1,,,,,,
,,,,,2020.10.17,2,6,,,,,2,,,,,,
,,,Thumpane,,2020.10.17,2,8,,,,,2,,,,,,
,,,Pasbagekorale,,2020.10.12,1,9,,,,,2,,,,,,
,,,,,2020.10.16,4,18,,1,,,4,,,,,,
,,,,,2020.10.17,4,16,,,,,4,,,,,,
,,,Udapalatha,,2020.10.16,1,4,,,,,1,,,,,,
,,,,,2020.10.17,1,4,,,,,1,,,,,,
,,,Yatinuwara,,2020.10.18,2,8,,,,,2,,,,,,
,,,Hatharaliyadda,,2020.10.14,1,4,,,,,1,,,,,,
,,,Ududumbara,,2020.10.17,1,2,,,,,1,,,,,,
,,,,,2020.10.18,1,4,,,,,1,,,,,,
,,,Paathahewaheta,,2020.10.14,3,10,,,,,3,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,62,240,0,1,0,0,61,0,0,0,0,0,
,4,"ොතමල්
khj;jis
Matale",Galewela,Drowning,2020.10.19,1,3,3,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,3,3,0,0,0,0,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,63,243,3,1,0,0,61,0,0,0,0,0,
"දකුනු පලොත
njd; khfhzk;
Southern",4,හම්බනමතොට,Angunukolapelessa,,2020.10.14,1,5,,,,,1,,,,,,
,,`k;ghe;Njhl;il,Hambanthota,High Wind,2020.10.15,2,9,,,,,2,,,,,,
,,Hambantota,Beliatta,,2020.10.14,1,1,,,,,,1,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,4,15,0,0,0,0,3,1,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,4,15,0,0,0,0,3,1,0,0,0,0,
,,ඩකලපුව,Koralaipattu Valaichenai,,,1,4,,,,,1,,,,,,
,5,"kl;lf;fsg;G
Batticaloa","Koralaipattu North
Vaharai",High Wind,2020.10.15,1,6,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,2,10,0,0,0,0,2,0,0,0,0,0,
