,3,"ගම්පහ/fk;g`h/
Gampaha",Gampaha,Heavy Rain,"2022.05.13/14/15/
16/17",2,9,,,,,2,,,,,,
,,,Mahara,Heavy Rain & Wind,,1,4,,,,,1,1,,,,,
,,,Dompe,Tree Fallan,,6,29,,,,,6,1,,,,,
,,,Minuwangoda,High Wind,,1,4,,,,,1,,,,,,
,,,Atthangalla,Heavy Rain & Wind,,4,21,,,,,4,1,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,14,67,0,0,0,0,14,3,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,153,578,0,1,0,0,118,3,0,0,0,0,
,4,"මුලතිව්/Ky;iyj;jPT
/ Mulaitivu",Puthukuduiruppu,High Wind,5/16/2022,1,3,,,,,1,,,,1,3,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,3,0,0,0,0,1,0,0,0,1,3,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1,3,0,0,0,0,1,0,0,0,1,3,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,2117,8416,0,2,0,0,320,21,0,0,1,3,
,,,"ආපදා කළමනාකරණ මධ්‍යසරථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,ෆැක්සර/ njhiy efy; / Fax: 0112670079,,,,,,,,,,,,,,,
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com,,,,,,,,,,,,,,,,,,
"වවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
