,4,"රත් පුර
,uj;jpdGhp
Rathnapura",Balangoda,Heavy Rain,2023.12.03,1,3,,,,1,,,,,,,
,,,Opanayaka,Tree Fallen,2023.12.03,2,6,,,,,2,,,,,,
,,,,Heavy Rain,2023.12.03,1,3,,,,,1,,,,,,
,,,Kahawatta,Heavy Rain,2023.12.04,1,5,,,,,1,,,,,,
,,,Godakawela,Heavy Rain,"2023.11.23
&12.03",3,10,,,,,3,,,,,,
,,,Embilipitiya,Heavy Rain,2023.12.02,2,8,,,,,2,,,,,,
,,,,Tree Fallen,2023.12.02,1,3,,,,,1,,,,,,
,,,Kuruwita,High wind,202312.01,3,14,,,,,3,,,,,,
,,,Eheliyagoda,Lightning,2023.11.30,1,4,,,,,1,,,,,,
,,,,High wind,2023.11.30,5,18,,,,,5,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,20,74,0,0,0,1,19,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,28,98,0,0,0,1,26,0,0,0,0,0,
"ැනග හිර පලොත
fpof;F
Eastern",5,"ත්‍රීකුණොමලය
jp.kiy
Trincomalee",Kuchchaveli,Heavy Rain / Flood,2023.12.01,22,78,,,,,,,,,,,
,,,Kanthale,Heavy Rain,2023.12.02-03,2,8,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,24,86,0,0,0,0,2,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,24,86,0,0,0,0,2,0,0,0,0,0,
"දකුනු පලොත
njd; khfhzk;
Southern",6,"හම්බනනතොට
`k;ghe;Njhl;il
Hambantota",Walasmulla,Heavy rain / Wind,2023.11.28-30,3,6,,,,,3,,,,,,
,,,Ambalantota,Flood,2023.11.22,39,148,,,,,4,,,,,,
,,,,Heavy Rain,2023.11.29-12.03,16,71,,,,,8,1,,,,,
,,,Weerakeiya,Heavy Rain,2023.11.29,1,2,,,,,1,,,,,,
,,,,Cutting Faliure,2023.11.29,2,8,,,,,2,,,,,,
,,,Beliaththa,High wind,2023.11.26,1,6,,,,,1,,,,,,
,,,,Heavy Rain,2023.11.28,1,4,,,,,1,,,,,,
,,,Tangalle,High wind,2023.11.28,1,3,,,,,1,,,,,,
,,,Lunugamwehera,Heavy Rain,2023.11.28,1,2,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,65,250,0,0,0,0,22,1,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,65,250,0,0,0,0,22,1,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,123,454,0,0,0,1,56,2,0,12,183,621,
,,,ආ ප ද ො කළම ොකරණ මධ්‍යස්ත්‍රථො ය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,,,,
"නවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
…..............................................",,,,,,,,,,,,,,,,,,
