,6,"හම්බනනතොට
`k;ghe;Njhl;il
Hambantota",Agunakolapelessa,High wind,2025.11.14,2,5,,,,,2,,,,,,
,,,Ambalanthota,,,2,7,,,,,2,,,,,,
,,,Katuwana,"Heavy Rain & High
wind",2025.11.16,1,3,,,,,1,,,,,,
,,,Lunigamwehera,Lightning,2025.11.16,1,5,,,,,1,,,,,,
,,,Hambanthota,"Heavy Rain & High
wind",2025.11.18,1,4,,,,,1,,,,,,
,,,Beliaththa,High wind,2025.11.19,2,7,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,9,31,0,0,0,0,9,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,21,82,0,0,0,0,20,0,0,0,0,0,
"ඌව
Cth khfhzk;
Uva",7,"බදුල්ල
gJs;is Badulla",Welimada,Heavy rain,2025.11.17,1,2,2,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,1,2,2,0,0,0,0,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,1,2,2,0,0,0,0,0,0,0,0,0,
"ස්ත්‍බරගමුව පලොත
rg;ufKt
Sabaragamuwa",8,"කෑගල්ල
Nffhiy
Kegalle",Deraniyagala,Cutting Failure,2025.11.18,2,8,,,,,2,,,,,,
,,,Mawanella,Tree Fallen,2025.11.19,3,10,,,,,3,,,,,,
,,,,Cutting Failure,2025.11.18,1,5,,,,,0,,,,,,
,,,Ruwanwella,Tree Fallen,2025.11.18,1,3,,,,,1,,,,,,
,,,,Lightning,2025.11.18,1,5,,,,,1,,,,,,
,,,,Tree Fallen,2025.11.18,1,4,,,,,1,,,,,,
,,,Dehiovita,Lightning,2025.11.18,1,4,,,,,1,,,,,,
,,,Bulathkohupitiya,Tree Fallen,2025.11.18,1,4,,,,,1,,,,,,
,,,Rambukkana,Cutting Failure,2025.11.18,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,12,47,0,0,0,0,11,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,12,47,0,0,0,0,11,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,177,674,2,0,0,1,43,0,0,0,0,0,
ආපදො කළම ොකරණ මධ්‍යස්ත්‍රථො ය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,,,,
,,,,,,,"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,
