,12,"රත්නපුර
,uj;jpdGhp
Rathnapura",Rathnapura,Tree Falling,2025.10.21,4,14,,,,,4,,,,,,
,,,Pelmadulla,Tree Falling,2025.10.22,1,2,,,,,1,,,,,,
,,,Kolonna,Tree Falling,2025.10.22,1,2,,,,,1,,,,,,
,,,Kiriella,Cutting Failure,2025.10.22,1,5,,,,,1,,,,,,
,,,,Tree Falling,2025.10.22,1,3,,,,,1,,,,,,
,,,Balangoda,Tree Falling,2025.10.23,1,6,,,,,1,,,,,,
,,,Elapatha,Sinkings,2025.10.21,1,3,,,,,1,,,,,,
,,,Kuruwita,Tree Falling,2025.10.22/23,3,12,,,,,3,,,,,,
,,,Kalawana,Tree Falling,2025.10.23,2,8,,,,,2,,,,,,
,,,Niwithigala,Tree Falling,2025.10.22/23,2,8,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,17,63,0,0,0,0,17,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,267,981,2,0,0,0,250,0,0,0,0,0,
,13,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Kothmale East,Cutting Failure,2025.10.19-21,2,4,,,,,2,,,,,,
,,,,Flood,2025.10.18-21,1,4,,,,,1,,,,,,
,,,Haguranketha,Heavy Rain,2025.10.17-21,1,5,,,,,1,,,,,,
,,,,Landslide,2025.10.17,1,2,,,,,,,,,,,
,,,,Cutting Failure,2025.10.20,1,3,,,,,1,,,,,,
,,,Walapane,Cutting Failure,2025.10.14-21,1,3,,,,,1,,,,,,
,,,Norwood,Flood,2025.10.19-21,16,78,,,,,13,,,,,,
,,,,Cutting Failure,2025.10.19-21,,,,,,1,,,,,,,
,,,Kothmale West,Cutting Failure,2025.10.19-21,1,3,,,,,1,,,,,,
,,,Nildandahinna,Lightning,2025.10.20-21,1,5,,,,,1,,,,,,
,,,Ambagamuwa,Landslide,2025.10.19-21,1,7,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,26,114,0,0,0,1,22,0,0,0,0,0,
,14,"නුවර
fz;b
Kandy",Yatinuwara,Cutting Failure,2025.10.18,,,1,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,0,0,1,0,0,0,0,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,26,114,1,0,0,1,22,0,0,0,0,0,
,15,"වව්නියොව
tTdpah
Vavuniya",Vengalachddikulam,Heavy Rain and High,2025.10.21,1,3,,,,,1,,,,,,
,,,Vavuniya South,Wind,2025.10.16,1,5,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,2,8,0,0,0,0,2,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,2,8,0,0,0,0,2,0,0,0,0,0,
,16,"යොපනය
aho;g;ghzk;
Jaffna",Karainagar,High Wind,2025.10.23,2,6,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,2,6,0,0,0,0,1,0,0,0,0,0,
,පළොත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,2,6,0,0,0,0,1,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,5361,21778,4,0,0,2,591,0,11,1,8,30,
ආපදො කළ නොකරණ ධයස්ත්‍රථොනය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,,,,
,,,,,,,"හදිසි ඇ තුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,
