,5,"මන්නාරම
kd;dhH Mannar",Vankalai East,High Wind,2021.09.27,,,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,4,0,0,0,0,1,0,0,0,0,0,
,6,"කිලිවනාච්චිය
fpspnehr;rp
Killinochchi",Karachchi,High Wind,2021.09.27,1,2,,,,,1,,,,,,
,,,,Lightning/High Wind,2021.09.23,4,17,,,,,3,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,5,19,0,0,0,0,4,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,6,23,0,0,0,0,5,0,0,0,0,0,
,7,"මඩකලපුව
kl;lf;fsg;G
Batticaloa",Koralaipattu North,High Wind,2021.09.28,2,10,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,2,10,0,0,0,0,2,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,2,10,0,0,0,0,2,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,186,734,0,3,0,4,174,4,0,0,0,0,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
