"නැනෙනහිර පලාත
fpof;F
Eastern",7,"ත්‍රීකුණාමලය
jp.kiy
Trincomalee",Kuchchaveli,Heavy Rain,2021.01.15,5,18,,,,,,,,,,,
,,,Kanthale,,2021.01.18,4,16,,,,,4,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,9,34,0,0,0,0,4,0,0,0,0,0,
,8,"අම්පාර
mk;ghiw
Ampara",Uhana,Heavy rain,2021.01.15,11,28,,,,,11,,,,,,
,,,Navithanveli,,2021.01.17,3,8,,,,,3,,,,,,
,,,Addalachchnai,,2021.01.03,2339,7401,,,,,,,,,,,
,,,Kalmunai North,,2021.01.12,94,313,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,2447,7750,0,0,0,0,14,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,2456,7784,0,0,0,0,18,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,3071,9826,0,3,0,0,30,2,0,4,45,128,
,,,"රාජකාරි භාර නිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"නවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
