,8,"නකොළඹ
nfhOk;G
Colombo",Kolonnawa,Cutting Failure,2022.10.14,5,18,,,,,,,,1,5,18,"Meethotamulla Navy
Ground pavilion"
,,,Ja'Pura - Kotte,Flash Flood,2022.10.14,8,36,,,,,,,,,,,
,,,Thimbirigasyaya,Flash Flood,2022.10.14,178,707,,,,,,,,1,13,50,"Wanathamulla Mohomad
Community Hall"
,,,Homagama,Flash Flood,2022.10.14,173,684,,,,,,,,,,,
,,,Kaduwela,Flash Flood,2022.10.14,368,1600,,,,,,,,3,15,55,"1.Pahala Bomiriya Morawaka
watta Community hall
2.Thunandahena Community
hall 3.Welangahawatta
Community hall"
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,732,3045,0,0,0,0,0,0,0,5,33,123,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,4234,17333,0,0,0,5,162,8,0,11,143,542,
"ස්ත්‍බරෙමුව පලොත
rg;ufKt
Sabaragamuwa",9,"රත් පුර
,uj;jpdGhp
Rathnapura",Rathnapura,High Wind,2022.10.14,3,12,,,,,3,,,,,,
,,,,,2022.10.17,1,4,,,,,1,,,,,,
,,,,Flood,2022.10.14,3,5,,,,,,,,,,,
,,,,Cutting Failure,2022.10.14,2,12,,,,,2,,,,,,
,,,Kolonna,High Wind,2022.10.14,1,4,,,,,1,,,,,,
,,,Godakawela,High Wind,2022.10.15,1,4,,,,,1,,,,,,
,,,,Heavy Rain,,1,3,,,,,1,,,,,,
,,,,,2022.10.17/18,2,11,,,,,2,,,,,,
,,,,Cutting Failure,2022.10.16,1,3,,,,,1,,,,,,
,,,Nivithigala,Heavy Rain & Wind,2022.10.14,1,6,,,,,1,,,,,,
,,,,Heavy Rain & Wind,2022.10.15,5,16,,,,,5,,,,,,
,,,,Heavy Rain & Wind,2022.10.16,1,3,,,,,1,,,,,,
,,,,Tree Fallen,2022.10.17,,,,,,,,1,,,,,
,,,Kahawaththa,High Wind,2022.10.14,1,5,,1,,,1,,,,,,
,,,,High Wind,2022.10.15,1,3,,,,,1,,,,,,
,,,,Heavy Rain,2022.10.17,2,10,,,,,2,,,,,,
,,,Eheliyagoda,Landslide Risk,2022.10.14,264,1000,,,,,4,,,,,,
,,,Elapatha,Flood,2022.10.15,17,56,,,,,,,,,,,
,,,,Heavy Rain & Wind,2022.10.15,1,3,,,,,1,,,,,,
,,,,,2022.10.17,1,3,,,,,1,,,,,,
,,,Kuruwita,Heavy Rain & Flood,2022.10.15,59,239,,,,,8,,,,,,
,,,Kalawana,Landslide Risk,2022.10.14,141,529,,,,,2,,,,,,
,,,Pelmadulla,High Wind,2022.10.15,1,4,,,,,1,,,,,,
,,,,Heavy Rain,2022.10.13,1,4,,,,,1,,,,,,
,,,,Cutting Failure,2022.10.13,1,5,,,,,1,,,,,,
,,,Weligepola,Tree Fallen,2022.10.16,,,,,,,,1,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,512,1944,0,1,0,0,42,2,0,0,0,0,
