,,,Deraniyagala,"Heavy Rain / Cutting
Failure / Tree Fallen /
High wind/ Lightning",2024.06.01,39,142,,,,,35,2,,,,,
,,,Ruwanwella,Lightning,2024.06.02,1,4,,,,,1,,,,,,
,,,,Heavy Rain,2024.06.02,1,2,,,,,1,,,,,,
,,,,"Heavy Rain / Cutting
Failure / Tree Fallen /
High wind",2024.06.02,65,234,,,,,66,15,,,,,
,,,,Cutting Failure,2024.06.03,1,3,,,,,1,,,,,,
,,,Bulathkohopitiya,Cutting Failure,2024.06.01,2,5,,,,,2,,,,,,
,,,,,2024.06.02,2,4,,,,,1,,,,,,
,,,,High Wind,2024.06.03,1,4,,,,,1,,,,,,
,,,,,2024.06.04,2,4,,,,,2,,,,,,
,,,Rambukkana,Cutting Failure,2024.06.04,1,1,1,,,,,,,,,,
,දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,672,2974,1,7,0,0,661,155,0,4,68,288,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,14571,55464,6,11,0,12,2438,429,1,24,215,828,
"උතුරු පලාත
tl khfhzk;
Northen",3,"කිලිනනාච්චිය
fpspnehr;rp
Killinochchi",Karachchi,Drought,2024.04.17,432,946,,,,,,,,,,,"Drinking water is being
distributed for drought
areas"
,දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,432,946,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,432,946,0,0,0,0,0,0,0,0,0,0,
,4,"කළුතර
fSj;Jiw
Kalutara",Walallavita,"Flood/ Cutting
faliture/Landslide Risk",2024.06.01/02,98,339,,1,,8,41,,,,,,
,,,Mathugama,,2024.06.01/02,515,1789,,,,,12,,,1,8,28,
,,,Palindanuwara,,2024.06.01/02,721,2593,,,,1,16,,,1,13,44,
,,,Bulathsinghla,,2024.06.01/02,3517,12568,1,,,,10,,,11,51,202,
,,,Dodangoda,,2024.06.01/02,474,1834,,,,,474,,,7,41,157,
,,,Horana,,2024.06.01/02,33,124,,,,,6,,,,,,
,,,Madurawela,,2024.06.01/02,232,802,,,,,1,,,1,4,15,
,,,Millaniya,,2024.06.01/02,954,3930,2,,,3,,,,3,7,27,
,,,Ingiriya,,2024.06.01/02,573,2228,,1,,1,20,,,5,94,362,
,,,Agalawattha,,2024.06.01/02,96,442,,,,1,4,,,1,6,32,
,,,Kalutara,,2024.06.01/02,340,1238,,,,2,7,,,4,170,608,
,දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,7553,27887,3,2,0,16,591,0,0,34,394,1475,
"Western
Nky; khfhzk;
බසරනාහිර පලාත",5,"ගම්පහ
fk;g`h
Gampaha",Biyagama,Flood,2024.06.02,1903,8689,,,,,,,,,,,
,,,Kelaniya,,2024.06.02,1765,8208,,,,,,,,2,14,68,
,,,Mahara,,2024.06.02,53,204,,,,,6,,,,,,
,,,Dompe,,2024.06.02,409,1661,2,,,,10,10,,3,235,1030,
,,,Attanagalla,,2024.06.02,725,2816,,,,,7,3,,,,,
,,,Gamnpaha,,2024.06.02,1819,6374,,,1,,3,,,,,,
,,,Wattala,,2024.06.02,5103,20881,,,,,,,,3,34,123,
,,,minuwangoda,,2024.06.02,336,1281,,,,,3,,,4,169,540,
,,,Ja-Ela,,2024.06.02,1983,7291,,,,,2,,,3,26,118,
,,,Divulapitiya,,2024.06.02,1,3,,,,,1,,,,,,
,,,Katana,,2024.06.02,1546,5247,,,,,,,,1,7,22,
,,,"From 2024.06.04
Situation 16.00",High Wind,2024.06.04,,,,,,1,334,61,,,,,
,දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,15643,62655,2,0,1,1,366,74,0,16,485,1901,
,6,"නකාළඹ
nfhOk;G Colombo",Colombo,Flood,2024.06.02,541,2078,,,,,,,,,,,
,,,Thimbirigasyaya,,2024.06.02,10,56,,,,,3,,,1,10,56,
,,,Homagama,,2024.06.02,87,396,,,,,,,,2,6,16,
,,,Kolonnawa,,2024.06.02,9116,33619,,,,,,,,8,279,1141,
,,,Kaduwela,,2024.06.02,3598,12594,,,,,,,,31,374,1512,
,,,Padukka,,2024.06.02,23,85,,,,,,,,,,,
,,,Seethawaka,,2024.06.02,2043,7453,3,,,,327,216,,6,98,389,
,දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,15418,56281,3,0,0,0,330,216,0,48,767,3114,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,38614,146823,8,2,1,17,1287,290,0,98,1646,6490,
