,,,,Tree Fallen,2024.06.04,1,4,,,,,1,,,,,,
,,,,High Wind,,1,1,,,,,1,,,,,,
,,,,Lightning,,1,4,,,,,1,,,,,,
,,,Deraniyagala,"Heavy Rain / Cutting
Failure / Tree Fallen /
High wind/ Lightning",2024.06.01,39,142,,,,,35,2,,,,,
,,,Ruwanwella,Lightning,2024.06.02,1,4,,,,,1,,,,,,
,,,,Heavy Rain,2024.06.02,1,2,,,,,1,,,,,,
,,,,"Heavy Rain / Cutting
Failure / Tree Fallen /
High wind",2024.06.02,65,234,,,,,66,15,,,,,
,,,,Cutting Failure,2024.06.03,1,3,,,,,1,,,,,,
,,,Bulathkohopitiya,Cutting Failure,2024.06.01,2,5,,,,,2,,,,,,
,,,,,2024.06.02,2,4,,,,,1,,,,,,
,,,,High Wind,2024.06.03,1,4,,,,,1,,,,,,
,,,,,2024.06.04,2,4,,,,,2,,,,,,
,,,Rambukkana,Cutting Failure,2024.06.04,1,1,1,,,,,,,,,,
,දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,681,3005,1,7,0,1,669,155,0,4,68,288,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,15335,59052,6,11,0,15,2512,441,4,13,129,484,
"උතුරු පලාත
tl khfhzk;
Northen",3,"කිලිනනාච්චිය
fpspnehr;rp
Killinochchi",Karachchi,Drought,2024.04.17,432,946,,,,,,,,,,,"Drinking water is being
distributed for drought
areas"
,දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,432,946,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,432,946,0,0,0,0,0,0,0,0,0,0,
,4,"කළුතර
fSj;Jiw
Kalutara",Walallavita,Flood,2024.06.01/02,172,590,,1,,8,44,,,,,,
,,,Mathugama,Flash Flood,2024.06.01/02,515,1789,,,,,12,,,,,,
,,,Palindanuwara,Flood,2024.06.01/02,721,2593,,,,1,16,,,,,,
,,,Bulathsinghla,Flood,2024.06.01/02,3517,12568,1,,,,10,,,4,35,125,
,,,Dodangoda,Flood,2024.06.01/02,736,2752,,,,,736,,,5,33,135,
,,,Horana,Flash Flood,2024.06.01/02,33,124,,,,,6,,,,,,
,,,Madurawela,Flood,2024.06.01/02,501,1900,,,,,7,,,1,4,15,
,,,Millaniya,Flood,2024.06.01/02,954,3930,2,,,3,,,,3,7,27,
,,,Ingiriya,Flood,2024.06.01/02,750,2814,,1,,1,20,,,,,,
,,,Agalawattha,Flood,2024.06.01/02,96,442,,,,1,4,,,,,,
,,,Kalutara,Flood,2024.06.01/02,411,1502,,,,2,8,,,4,170,608,
,දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,8406,31004,3,2,0,16,863,0,0,17,249,910,
"Western
Nky; khfhzk;
බසරනාහිර පලාත",5,"ගම්පහ
fk;g`h
Gampaha",Biyagama,Flood,2024.06.02,593,2905,,,,,,,,,,,
,,,Kelaniya,,2024.06.02,526,2537,,,,,3,,,1,9,45,
,,,Mahara,,2024.06.02,25,93,,,,,1,,,,,,
,,,Dompe,,2024.06.02,177,765,2,,,,,,,3,141,643,
,,,Attanagalla,,2024.06.02,380,1485,,,,,2,,,,,,
,,,Gamnpaha,,2024.06.02,1005,3318,,,1,,,,,,,,
,,,Wattala,,2024.06.02,4201,17142,,,,,,,,2,19,68,
,,,minuwangoda,,2024.06.02,175,589,,,,,1,,,4,70,199,
,,,Ja-Ela,,2024.06.02,1467,5469,,,,,,,,3,26,118,
,,,Katana,,2024.06.02,793,2731,,,,,,,,1,7,22,
,,,"From 2024.06.05
Situation 16.00",High Wind,2024.06.04,,,,,,1,366,74,,,,,
,දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,9342,37034,2,0,1,1,373,74,0,14,272,1095,
,6,"නකාළඹ
nfhOk;G Colombo",Homagama,Flood,2024.06.02,4,12,,,,,,,,1,4,12,
,,,Kolonnawa,,,125,499,,,,,,,,3,125,499,
,,,Kaduwela,,,3404,12492,,,,,,,,23,319,1386,
,,,Seetawaka,,,20,67,3,,,,,,,1,20,67,
,දිසරික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,3553,13070,3,0,0,0,0,0,0,28,468,1964,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,21301,81108,8,2,1,17,1236,74,0,59,989,3969,
