,7,"කුරුනෑගල/FUdh
fy;/ Kurunegala/
;/",Nikaweratiya,High wind,2020.11.11,231,,,,,,231,,,,,,"Information is being
calculated"
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,231,0,0,0,0,0,231,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,239,30,0,0,0,0,235,3,0,0,0,0,
"උතුරුමැද
පලාත/tlkj;jpa
khfhzk;/ North
Central/",8,"නපානලානනරුව/n
ghyd;dWit/Po
lonnaruwa",Lankapura,High Wind,2020.10.30,2,5,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,2,5,0,0,0,0,2,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,2,5,0,0,0,0,2,0,0,0,0,0,
"නැනගනහිර
පලාත/fpof;F/East
ern/",9,"ත්‍රීකුණාමලය/jp.k
iy/
Trincomalee",Kanthale,High Wind,2020.11.10,1,4,,,,,1,,,,,,
,,,Kuchchaveli,,,1,1,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,2,5,0,0,0,0,2,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,2,5,0,0,0,0,2,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,375,532,1,0,2,1,283,4,0,0,0,0,
,,,"රාජකාරි භාර නිළධාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ා ක ළමනාකරණ මධයස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"නවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
