"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Situation Report- Sri Lanka
දිනය /jpfjp / Date : 11th November 2020 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாகப் பிரிவு
Administrative purview",,"ආපදාව mdHj;jk
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l
Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"ස්ත්‍බරගමුව පලාත
rg;ufKt
Sabaragamuwa",1,,Pemadulla,High Wind,2020.11.10,9,46,,,,,9,,,,,,
,,,Kahawaththa,,2020.11.10,1,2,,,,,1,,,,,,
,,,,"Lightning/Flood/High
Wind/Cutting Failure",2020.11.09/10,6,21,,,,,5,1,,,,,
,,,Kolonna,High Wind,2020.11.08 / 10,4,15,,,,,4,,,,,,
,,"රත්නපුර
,uj;jpdGhp",Godakawela,Lightning,2020.11.10,1,5,,,,,1,,,,,,
,,Rathnapura,Opanayaka,High Wind,2020.11.11,8,31,,,,,8,,,,,,
,,,Weligepola,Heavy rain,2020.11.11,3,9,,,,1,2,,,,,,
,,,Embilipitiya,High Wind,2020.11.11,2,7,,,,,2,,,,,,
,,,Imbulpe,Lightning,2020.11.10,6,25,,,,,6,,,,,,
,,,,Cutting Failure,,1,3,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,41,164,0,0,0,1,39,1,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,41,164,0,0,0,1,39,1,0,0,0,0,
"උතුරු පලාත
tl khfhzk
Northen",2,"මුලතිව්
Ky;iyj;jPT
Mulaitivu",Maritimepattu,Missing at the Sea,2020.10.19,,,,,2,,,,,,,,"2 Fishieres were missing in
Mullaitivu sea area. They
living in trinco town."
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,0,0,0,0,2,0,0,0,0,0,0,0,
,3,"යාපනය
aho;g;ghzk;
Jaffna",Jaffna,Storm Surge,2020.11.10,85,310,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,85,310,0,0,0,0,0,0,0,0,0,0,
,4,"කිලිනනාච්චිය/fpsp
nehr;rp/
Killinochchi",Karachchi,Flood,2020.11.12,1,4,1,,,,,,,,,,"One person death due to
Fallen of house wall"
,,,,,,1,4,1,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,86,314,1,0,2,0,0,0,0,0,0,0,
"දකුනු පලාත
njd; khfhzk;
Southern",,හම්බනනතාට,Tissamaharamaya,Heavy Rain,2020.11.10,2,4,,,,,2,,,,,,
,5,;ghe;Njhl;il,Beliatta,Lightning,2020.11.09,2,6,,,,,2,,,,,,
,,Hambantota,,High wind,2020.11.11,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,5,14,0,0,0,0,5,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,5,14,0,0,0,0,5,0,0,0,0,0,
,,,Karuwalagaswewa,,2020.11.10,1,5,,,,,1,,,,,,
,6,පුත්තලම,Chilaw,High Wind,2020.11.11,3,9,,,,,3,,,,,,
,,"Gj;jsk;
Puttalam",Wennappuwa,,2020.11.11,1,4,,,,,,,,,,,
,,,Nawagatthegame,,2020.11.11,3,12,,,,,,3,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,8,30,0,0,0,0,4,3,0,0,0,0,
