"දකුනු පලොත njd;
khfhzk;
Southern",4,"හම්බනනතොට
;ghe;Njhl;il
Hambantota",Beleatta,,,1,2,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,2,0,0,0,0,1,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1,2,0,0,0,0,1,0,0,0,0,0,
"මධ්‍යම පලොත
kj;jpa khfhzk;
Central",5,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Walapane,Rock Fallen,2020.11.16,14,47,,,,,,,,1,8,29,Navakaarama Temple
,,,Ambagamuwa,Fire,2020.11.27,13,42,,,,12,,,,1,13,42,Niwuweligama Factory
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,27,89,0,0,0,12,0,0,0,2,21,71,
,6,"මහනුවර
fz;b
Kandy",Minipe,High Wind,2020.11.23,1,5,,,,,1,,,,,,
,,,,,2020.1125/21,2,5,,,,,2,,,,,,
,,,Udunuwara,,2020.11.22,1,6,,,,,1,,,1,1,6,
,,,,,2020.11.11/17,2,6,,,,,2,,,,,,
,,,Ganga Ihala Korale,,2020.11.24,1,5,,,,,1,,,,,,
,,,Hatharaliyedda,,2020.11.24,1,5,,,,,1,,,,,,
,,,Deltota,,2020.11.19,4,15,,,,,4,,,,,,
,,,,,2020.11.24,1,5,,,,,1,,,,,,
,,,Akurana,,2020.11.22,1,3,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,14,55,0,0,0,0,14,0,0,1,1,6,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,41,144,0,0,0,12,14,0,0,3,22,77,
"ඌව
Cth khfhzk
Uva",7,"බදුල්ල
gJs;is
Badulla",Haputale,Landslide Risk,2020.11.19,44,174,,,,,,,,1,44,174,Galkanda Tamil Vidyalaya
,,,Haaliela,High wind,2020.11.21,1,1,,,,,1,,,,,,
,,,Meegahakiula,High wind,2020.11.22,2,11,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,47,186,0,0,0,0,3,0,0,1,44,174,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,47,186,0,0,0,0,3,0,0,1,44,174,
"උතුරුමැද පලොත
tlkj;jpa
khfhzk; North
Central",8,"නපොනලොන රුව
nghyd;dWit
Polonnaruwa",Thamankaduwa,High wind,2020.11.23,1,3,,,,,1,,,,,,
,,,Lankapura,,2020.11.27,15,41,,,,,15,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,16,44,0,0,0,0,16,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,16,44,0,0,0,0,16,0,0,0,0,0,
"ැනෙ හිර පලොත
fpof;F
Eastern",9,"මඩකලපුව
kl;lf;fsg;G
Batticaloa",Manmunaipattu,High Wind,2020.11.25,8,28,,,,,8,,1,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,8,28,0,0,0,0,8,0,1,0,0,0,
,10,"ත්‍රීකුණොමලය
jp.kiy
Trincomalee",Kanthale,High Wind,2020.11.25,1,4,,,,,1,,,,,,
,,,Seruwila,,2020.11.26,1,1,,,,,1,,,,,,
,,,Town & Gravets,,2020.11.22,1,5,,2,,,,,,,,,
,,,,,2020.11.25,1,5,1,,,,,,,,,,"01 Person died due to Boat
capsize"
,,,,,2020.11.27,1,4,,1,,,1,,,,,,
,,,Kinniya,,2020.11.23,2,6,,,,,2,,,,,,
,,,Morawewa,,,1,5,,,,,1,,,,,,
,,,Thambalakakam,,2020.11.24,1,3,,,,,1,,,,,,
,,,Kuchchaveli,,2020.11.28,1,5,,,,,1,,,,,,
,,,Morawewa,,2020.11.27,1,4,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,11,42,1,3,0,0,9,0,0,0,0,0,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,19,70,1,3,0,0,17,0,1,0,0,0,
