,,,Ibbagamuwa,,2023.09.29,4,14,,,,,4,,,,,,
,,,Kuliyapitiya,,2023.09.29,3,9,,,,,3,,,,,,
,,,Udubaddawa,,2023.10.01,1,1,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,23,74,0,0,0,0,22,2,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,198,831,0,0,0,0,22,0,0,0,0,0,
"උතුරු පලාත tl
khfhzk; Northen ;",10,"යාපනය/aho;g;ghzk;
/ Jaffna",Nallur,High wind,2023.09.29/10.01,1,2,,,,,1,,,,,,
,,,Pointpedro,,,2,6,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,3,8,0,0,0,0,3,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,3,8,0,0,0,0,3,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,6250,25863,0,0,0,2,453,5,0,3,31,124,
,,,"ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079,,,,,,,,,,,,,,,
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com,,,,,,,,,,,,,,,,,,
"වවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,,,,
