"ස්ත්‍බරගමුව පලාත
rg;ufKt
Sabaragamuwa",6,"රත්නපුර
,uj;jpdGhp
Rathnapura",Imbulpe,High Wind,2022.12.07-08,18,68,1,,,,17,,,,,,
,,,Balangoda,,,16,68,,,,,16,,,,,,
,,,Kolonna,,,8,27,,1,,,8,,,,,,
,,,Kalawana,,,1,2,,,,,1,,,,,,
,,,Kuruvita,,,2,5,,,,,2,,,,,,
,,,Opanayaka,,,19,70,,,,,19,,,,,,
,,,Rathnapura,,,127,552,,2,,,127,,,,,,
,,,Nivithigala,,,4,16,,,,,4,,,,,,
,,,Kahawaththa,,,7,23,,,,,7,,,,,,
,,,Pelmadulla,,,6,26,,,,,6,,,,,,
,,,Godakawala,,,5,22,,,,,5,,,,,,
,,,Weligapola,,,12,43,,,,,12,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,225,922,1,3,0,0,224,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,225,922,1,3,0,0,224,0,0,0,0,0,
"උතුරු පලාත tl
khfhzk;
Northen",7,"යාපනය
aho;g;ghzk; Jaffna",Kayts,Cyclone,2022.12.08,1,3,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1,3,0,0,0,0,1,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1,3,0,0,0,0,1,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,1304,4331,2,9,0,0,1301,2,6,1,9,58,
,,,"ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,ෆැක්ස්ත්‍/ර njhiy efy; / Fax: 0112670079,,,,,,,,,,,,,,,
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com,,,,,,,,,,,,,,,,,,
"මවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
