,4,"කෑගල්ල
Nffhiy Kegalle",Dehiowita,Lightning,2024.01.06,1,1,,,,,1,,,,,,
,,,Deraniyagala,Cutting Faliure,2024.01.07,1,3,,,,,1,,,,,,
,,,,Tree Fallen,2024.01.07,1,2,,,,,1,,,,,,
,,,Ruwanwella,Lightning,2024.01.06,5,22,,,,,5,,,,,,
,,,Rambukkana,Tree Fallen,2024.01.06,1,4,,,,,1,,,,,,
,,,Mawanella,Tree Fallen,2024.01.07,2,5,,,,,2,,,,,,
,,,Yatiyanthota,Tree Fallen,2024.01.06,2,9,,,,,2,,,,,,
,,,,Cutting Faliure,2024.01.06,1,3,,,,,1,,,,,,
,,,,Lightning,2024.01.06,1,3,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,15,52,0,0,0,0,15,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,41,147,0,0,0,0,40,0,0,0,0,0,
"නැවගනහිර පලාත
fpof;F Eastern",5,"අම්පාර
mk;ghiw
Ampara",Ampara,Heavy Rain,2024.01.04,6,19,,,,,6,,,,,,
,,,Mahaoya,Heavy Rain,2024.01.03-07,6,20,,,,,6,,,,,,
,,,Uhana,Heavy Rain / wind,2024.01.03-08,8,30,,,,,8,,,,,,
,,,Padiyathalawa,Heavy Rain,2024.01.04-07,8,20,,,,,8,,,,,,
,,,Damana,Heavy Rain,2024.01.06-08,5,14,,,,,5,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,33,103,0,0,0,0,33,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,33,103,0,0,0,0,33,0,0,0,0,0,
"දකුනු පලාත
njd; khfhzk;
Southern",6,"හම්බනවතාට
`k;ghe;Njhl;il
Hambantota",Thagalla,Heavy Rain / Wind,2024.01.05-06,3,10,,,,1,2,,,,,,
,,,Lunugamwehera,Heavy Rain,2024.01.07,4,10,1,,,1,3,,,,,,
,,,Beliaththa,Heavy Rain / Wind,2024.01.03-04,1,5,,,,,1,,1,,,,
,,,Thissamaharama,Heavy Rain / Wind,2024.01.02,12,47,,,,,,,,,,,
,,,Hambanthota,Heavy Rain,2024.01.03-04,2,5,,,,,2,,,,,,
,,,Walasmulla,Heavy Rain / Wind,2024.01.05,3,11,,,,,3,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,25,88,1,0,0,2,11,0,1,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,25,88,1,0,0,2,11,0,1,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,749,2546,1,0,0,5,172,3,1,15,345,1122,
,,,ආ ප ද ා කළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,
"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,,,,
"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,,,,
"වවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk
…..............................................",,,,,,,,,,,,,,,,,,
