"වයඹ පලාත
tlNky;
khfhzk;
North
Western",5,"පුත්තලම
Gj;jsk;
Puttalam",Kalpitiya,Flood,2021.11.25,1055,3776,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1055,3776,0,0,0,0,0,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1055,3776,0,0,0,0,0,0,0,0,0,0,
"නැනගනහිර
පලාත fpof;F
Eastern",6,මඩකලපුව,Manmunai North,"Drowning in the
sea",2021.11.23,1,7,,,1,,,,,,,,
,,"kl;lf;fsg;G
Batticaloa",,Lightning,2021.11.28,1,3,,,,,1,,,,,,
,,,Manmunai pattu,Lightning,2021.11.29,2,7,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,4,17,0,0,1,0,1,0,0,0,0,0,
,7,,Muthur,Lightning,2021.11.25,1,4,,1,,,,,,,,,
,,ත්‍රීකුණාමලය,Kinniya,Heavy Rain,2021.11.28,1,2,,,,,1,,,,,,
,,jp.kiy,Twon Gravets,,2021.11.29,2,6,,,,,2,,,,,,
,,Trincomalee,Thambalagamuwa,Heavy Rain,2021.11.28,1,2,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,5,14,0,1,0,0,4,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,9,31,0,1,1,0,5,0,0,0,0,0,
"උතුරු පලාත
tl khfhzk;
Northen",8,,Thunukkai,High Wind,2021.11.27,1,4,,,,,1,,,,,,
,,"මුලතිව්න
Ky;iyj;jPT",Manthai East,Flood,2021.11.26,46,142,,,,,,,,,,,
,,Mulaitivu,Mullaitivu,Drowning,2021.12.05,,,3,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,47,146,3,0,0,0,1,0,0,0,0,0,
,9,,Chankanai,Flood & Wind,2021.11.28,2,6,,,,,2,,,,,,
,,යාපනය,Velanai,,2021.11.29,4,12,,,,,3,,,,,,
,,"aho;g;ghzk
Jaffna",Chavakachcheri,,2021.11.28,103,326,,,,,,,,,,,
,,,Pointpedro,,2021.11.29,11,32,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,120,376,0,0,0,0,6,0,0,0,0,0,
,10,"වව්නියාව
tTdpah
Vavuniya",vavuniya,Flood,2021.11.25,12,42,1,,,,5,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,12,42,1,0,0,0,5,0,0,0,0,0,
,11,"කිලිනනාච්චිය
fpspnehr;rp
Killinochchi",Pachchilaippalli,Heavy Rain / Flood,2021.11.25,201,701,,,,,,,,1,1,4,Pachchilaipillai
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,201,701,0,0,0,0,0,0,0,1,1,4,
,12,"මන්නාරම
kd;dhH",Mannar Town,Heavy Rain / Flood,"2021.11.26-
12.06",11665,43669,,,,,,,,,,,
,,Mannar,Nannatan,,,6,24,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,11671,43693,0,0,0,0,1,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,12051,44958,4,0,0,0,13,0,0,1,1,4,
"ඌව Cth
khfhzk;
Uva",13,"නමානරාගල
nkhdwhfiy
Moneragala",Siyambalanduwa,Flood,2021.11.26,15,60,,,,1,14,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,15,60,0,0,0,1,14,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,15,60,0,0,0,1,14,0,0,0,0,0,
