,4,"කළුතර
fSj;Jiw
Kalutara",Ingiriya,Heavy Rain & High wind,2020.08.06,50,160,Page 2,,,,50,,,,,,
,,,Bulathsinghala,,,5,19,,,,3,2,,,,,,
,,,Palindanuwara,,,9,30,,,,,9,,,,,,
,,,Walallawita,,,5,19,,,,,5,,,,,,
,,,Mathugama,,,14,40,,,,,14,,,,,,
,,,Millaniya,,,4,15,,,,,0,,,,,,
,,,Dodangoda,,,5,20,,,,,5,,,,,,
,,,Bandaragama,,,7,21,,,,3,4,,,,,,
,,,Panadura,,,40,130,,,,,40,,,,,,
,,,Agalawatta,,,3,11,,,,,3,,,,,,
,,,Beruwala,,,1,3,,,,,1,,,,,,
,,,Kalutara,,,6,20,,,,,6,,,,,,
,,,Madurawala,,,9,30,,,,,9,,,,,,
,,,Horana,,,39,100,,,,,39,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,197,618,0,0,0,6,187,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,859,3218,0,8,0,7,838,4,0,0,0,0,
"දකුනු පලාත njd;
khfhzk;
Southern",5,"ගාල්ල
fhyp
Galle",Kadawathsathara,Heavy Rain & High wind,2020.08.06,1,4,,,,,1,,,,,,
,,,Elpitiya,,,1,4,,,,,1,,,,,,
,,,Baddegama,,,2,7,,,,,2,,,,,,
,,,Hikkaduwa,,,8,31,,,,,8,,,,,,
,,,Thawalama,,,1,6,,,,,2,,,,,,
,,,Ambalangoda,,,5,20,,,,,5,,,,,,
,,,Bope Poddala,,,5,22,,,,,5,,,,,,
,,,Karandeniya,,,7,24,,,,,7,,,,,,
,,,Welivitiya Divithura,,,2,7,,,,,2,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,32,125,0,0,0,0,33,0,0,0,0,0,
,6,"මාතර
khj;jiw Matara",Matara,Heavy Rain & High wind,2020.08.06,1,,,,,,,,,,,,
,,,Pitabeddara,,,4,16,,,,,,,,,,,
,,,Thihagoda,,,3,9,,1,,,2,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,8,25,0,1,0,0,2,0,0,0,0,0,
,7,"හම්බනකතාට
`k;ghe;Njhl;ilH
ambantota",Thangalla,Heavy Rain & High wind,2020.08.06,10,42,,1,,,10,,,,,,
,,,Beliatta,Tree Fallen,202.08.05/06,2,9,,,,,2,,,,,,
,,,Thissamaharama,Heavy Rain & High wind,2020.08.06,2,9,,,,,2,,,,,,
,,,Katuwana,,2020.08.07,2,4,,,,,2,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,16,64,0,1,0,0,16,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,56,214,0,2,0,0,51,0,0,0,0,0,
"සබරගමුව පලාත
rg;ufKt
Sabaragamuwa",8,"රත්නපුර
,uj;jpdGhp
Rathnapura",Opanayake,Heavy Rain & High wind,2020.08.06,8,26,,,,1,1,,,,,,
,,,Eheliyagoda,,,265,799,,,,11,247,,,,,,
,,,Ayagama,,,38,119,,,,1,35,,,,,,
,,,Rathnapura,,,217,889,,,,1,216,,,,,,
,,,Elapatha,,,8,31,,,,,8,,,,,,
,,,Balangoda,,,6,24,,,,,4,,,,,,
,,,Kalawana,,,12,40,,,,,12,,,,,,
,,,Kuruvita,,,547,2156,,1,,,547,,,,,,
,,,Pelmadulla,,,44,182,,,,,44,,,,,,
,,,Weligepola,,,3,14,,,,,3,,,,,,
,,,Nivithigala,,,3,12,,,,,3,,,,,,
,,,Kiriella,,,215,867,,,,0,215,,,,,,
,,,Godakawela,,,1,5,,,,,1,,,,,,
,,,Colonna,,,1,4,,,,,1,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1368,5168,0,1,0,14,1337,0,0,0,0,0,
,9,"කෑගල්ල
Nffhiy Kegalle",Dehiowita,High Wind,2020.08.06,54,203,,,,,4,,,,,,
,,,Mawanella,Tree Fallen,,9,34,,1,,,9,,,,,,
,,,Warakapola,,,2,8,,,,,2,,,,,,
,,,Deraniyagala,High Wind,,20,84,,,,,20,,,,,,
,,,Bulathkohupititya,,,2,9,,,,,2,,,,,,
,,,Galigamuwa,Tree Fallen,2020.07.29,1,5,,,,,1,,,,,,
,දිස්ික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,88,343,0,1,0,0,38,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1456,5511,0,2,0,14,1375,0,0,0,0,0,
