"වයඹ පලාත
tlNky; khfhzk;
North
Western",11,"පුත්තල
Gj;jsk;
Puttalam",Nawagaththegama,Elephant Attack,2020.10.30,1,3,1,,,,,,,,,,
,,,Kalpitiya,Landing of seawater,2020.11.05,30,95,,,,,,,,,,,
,,,,Fire,2020.11.09,1,4,,,,1,,,,,,,
,,,Mahawewa,Heavy Rain & High wind,2020.11.06/09,2,5,,,,1,1,,,,,,
,,,Nawagattegame,,2020.11.08,5,15,,,,,,,,,,,
,,,Puttalama,Heavy rain,2020.11.09,1,4,,,,,1,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,40,126,1,0,0,2,2,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,40,126,1,0,0,2,2,0,0,0,0,0,
"ධය පලාත
kj;jpa khfhzk;
Central",12,"නුවර
fz;b
Kandy",Akurana,Lightning,2020.11.04,1,4,,,,,1,,,,,,
,,,Delthota,High Wind,,2,8,,,,,2,,,,,,
,,,Pasbage Korale,Rock Fallen,2020.11.06,2,7,,,,,2,,,,,,
,,,Pujapitiya,Heavy Rain & High Wind,2020.11..05,1,4,,,,,1,,,,,,
,,,Gangaihalakorale,Cutting Failure,2020.11..05,6,24,,,,,6,,,,,,
,,,Gangawatakorale,High Wind,2020.11.07,1,2,,,,,1,,,,,,
,,,Pathadumbara,Heavy Rain & High Wind,2020.11.07,1,2,,,,,1,,,,,,
,,,Tumpane,Heavy Rain,2020.11.08,1,4,,,,,1,,,,,,
,දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,15,55,0,0,0,0,15,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,15,55,0,0,0,0,15,0,0,0,0,0,
Western/ Nky;,13,"මකාළඹ
nfhOk;G
Colombo",Kolonnawa,Tree Fallen,2020.11.08,5,21,,,,,5,,,,,,
"khfhzk;බසරනාහිර
පලාත",දිසරික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,5,21,0,0,0,0,5,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,5,21,0,0,0,0,5,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,349,1319,4,0,2,4,194,7,1,2,13,56,
,,,"රාජකාරි භාර නිළධාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesman :
ආ ප ද ා ක ළ නාකරණ ධයසරථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇ තුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්සර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com",,,,,,,,,,,,,,,
,,,"මවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
