,9,"ත්‍රීකුණාමලය
jp.kiy
Trincomalee",Kuchchaveli,Heavy Rain / Flood,2025.01.19,3,8,,,,,,,,,,,
,,,Mutur,,,15,60,,,,,15,,,,,,
,,,Seruwila,,,4,9,,,,,4,,,,,,
,,,Gomarankadawala,,,6,13,,,,,,,,,,,
,,,Thambalagamam,,,93,260,,,,,,,,,,,
,,,Morawewa,,,54,144,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,175,494,0,0,0,0,19,0,0,0,0,0,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,5080,14806,0,0,0,0,24,0,0,3,39,123,
"මධයම පලාත
kj;jpa khfhzk;
Central",10,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Maskeliya,Fire at Line houses,2025.01.17,7,33,,,,,8,,,2,7,33,
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,7,33,0,0,0,0,8,0,0,2,7,33,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,7,33,0,0,0,0,8,0,0,2,7,33,
"ඌව
Cth khfhzk;
Uva",11,"බදුල්ල
gJs;is
Badulla",Hali Ela,High Wind / Rain,2025.01.17-19,2,9,1,,,,2,,,,,,"Death reported due to
tree fallen"
,,,Ella,Cutting Faliure / Rain,2025.02.17-19,2,9,,,,,2,,,,,,
,,,Meegahakiwula,Heavy Rain / Wind,2025.01.18-19,3,11,,,,,3,,,,,,
,,,Kandaketiya,Heavy Rain,2025.01.18,1,3,,,,,1,,,,,,
,,,Badulla,"Heavy Rain / Rock
Fallen",2025.01.18-19,4,12,,,,,4,,,,,,
,,,Uva Paranagama,Heavy Rain,2025.01.19,1,4,,,,,2,,,,,,
,,,Passara,Cutting Faliure,2025.01.19,2,9,,,,,2,,,,,,
,,,Mahiyanganaya,Flood Risk,2025.01.19,52,182,,,,,1,,,1,23,70,Theldeniyaya School
,දිස්ත්‍රික් එකතුව/khtl;l $l;Lj;njhif/District Total,,,,,67,239,1,0,0,0,17,0,0,1,23,70,
,පළාත් ඵකතුව/ khfhz $l;Lj;njhif/Province Total,,,,,67,239,1,0,0,0,17,0,0,1,23,70,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,5738,16930,1,3,0,0,98,0,0,8,71,239,
ආපදා කළමනාකරණ මධයස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre,,,,,,,,,,,,,,,,,,
,,,,,,,"හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,
