"වයඹ පලාත
tlNky;khfhzk;
North Western",7,"කුරුනෑගල
FUdhfy
Kurunegala",Narammala,Flood,2020.05.15,63,186,,,,,,,,,,,
,,,Weerambugedara,Flood,,5,11,,,,,,,,,,,
,,,Polgahawela,Cutting Failure,,2,7,,,,,2,,,,,,
,,,Alawuwa,Flood,,3,12,,,,,,,,,,,
,,,Polpithigama,High Wind,,2,8,,,,,2,,,,,,
,,,Mallawapitiya,High Wind,,2,17,,,,,,,,,,,
,,,Maawathagama,Flood,,4,29,,,,,,,,,,,
,,,Pannala,Flood,,43,190,,,,,,,,,,,
,,,Ibbagamuwa,Lightning,,2,7,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,126,467,0,0,0,0,6,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,126,467,0,0,0,0,6,0,0,0,0,0,
"මඩකලපුව
kl;lf;fsg;G
Batticaloa",8,"මඩකලපුව
kl;lf;fsg;G
Batticaloa",Porathivu pattu,"Heavy rain &
High wind",2020.05.15,6,16,,,,,6,,,,,,
,,,Manmunai south & EP,,,2,7,,,,,2,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,8,23,0,0,0,0,8,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,8,23,0,0,0,0,8,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,775,2668,2,5,0,9,473,103,0,0,0,0,
,,,"රාජකාරි භාර නිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesmen :
ආ ප ද ා ක ළමනාකරණ මධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇමතුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136",,,,,,,,,,,,,,,
,,,"ෆැක්ස්ත්‍ර/ njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com
්වබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
,,,……………………………………………………….,,,,,,,,,,,,,,,
