"තත්ත්ව වාර්තාව - ශ්‍රී ලංකාව / epiyik mwpf;if - ,yq;if/ Situation Report- Sri Lanka
දිනය /jpfjp / Date : 16th May 2020 at 1800hrs",,,,,,,,,,,,,,,,,,
"පළාත
khfhzk;
Province",#,"පරිපාලන ප්‍රලද්ශය நிரவ் ாகப் பிரிவு
Administrative purvie",,"ආපදාව
mdHj;jk;
Disaster","ආරම්භක දිනය
mdu;j;jk;
Muk;gpj;j jpfjp
Date of
commenced","බලපෑමට ලක්වු
ghjpf;fg;gl;l Affected",,"මිය යෑම්
kuzq;fs;
Deaths","තුවාලවු
පුද්ගලයි
න්
fhaki
le;NjhH
Injured
People","අතුරුදහ
න්වූ
පුද්ගලයි
න්
fhzh
ky;Ngh
NdhH
Missin
g
People","නිවාස්ත්‍ හානි
Nrjkile;j
tPLfs; Houses
Damaged",,"ලවනත් හානි பிற பாதிப்புகள்
Other Damages",,"ආරක්ිත ස්ත්‍රථාන ghJfhg;ghd
miktplk; Safe Location",,,"ලවනත් කරුණු NtW
Fwpg;Gf;fs; Remarks"
,,"දිස්ත්‍රික්කය
மாவடட் ம்
District","ප්‍රා.ලේ. ලකා
gpuNjr nra.gp DS
Division",,,"පවුේ ස්ත්‍ංඛ්‍යාව
FLk;gq;fs;
Families","පුද්ගලයින්
egHfs;
People",,,,"පූර්ණ
හානි
KOik
Fully","අර්ධ
හානි
gFjpa
sT
Partiall
y","කුඩා හා මධය
පරිමාණ වයාපාරික
ස්ත්‍රථාන சிறிய,
நடுத்தர,
நிறுவனங்களி
ன் சேதங்கள்;
Small, Medium,
Enterprises
Damages","ඉතා වැදගත්
යටිතල පහසුකම්
වලට වූ හානි
mbg;gilf;
fl;likg;Gf;fs;
Damages to
critical
Infrastructure","ආරක්ිත
ස්ත්‍රථාන
ස්ත්‍ංඛ්‍යාව
vz;zpf;i
f No.
of Safety
Locations","පවුේ
ස්ත්‍ංඛ්‍යාව
FLk;gq;f
s;
Families","පුද්ගලයින්
egHfs;
Persons",
"ස්ත්‍බරගමුව පලාත
rg;ufKt
Sabaragamuwa",1,"කෑගල්ල
Nffhiy
Kegalle",Mawanella,Flash flood,2020.05.14,12,47,,,,,3,,,,,,
,,,Dehiovita,"Cutting Failure/
Lightning",2020.05.15,4,16,,,,,,,,,,,
,,,Ruwanwalla,Flood,2020.05.16,1,6,,,,,,,,,,,
,,,Bulathkohupitiya,High Wind,2020.05.15,3,13,,,,,3,,,,,,
,,,Deraniyagala,"Cutting Failure/
Lightning",2020.05.15,4,14,,,,,4,,,,,,
,,,Warakapola,Flood,2020.05.16,55,222,,,,,53,,,,,,
,,,Kegalle,"Cutting Failure/
Flood/",2020.05.16,52,154,1,,,2,26,,,,,,"The deaths were caused by
Cutting Failure"
,,,Yatiyantota,"Cutting Failure/
Lightning/ Flood",2020.05.15,12,41,,,,,2,,,,,,
,,,Galigamuwa,Flood,2020.05.15,376,1160,1,1,,7,254,103,,,,,"The deaths were caused by
drawning"
,,,Rambukkana,"Cutting Failure/
High Wind",2020.05.15,49,195,,,,,46,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,568,1868,2,1,0,9,391,103,0,0,0,0,
,2,"රත්නපුර
,uj;jpdGhp
Rathnapura",Rathnapura,Heavy Rain,2020.05.15,4,28,,,,,1,,,,,,
,,,Elapatha,High Wind,,6,25,,,,,6,,,,,,
,,,Palmadulla,Tree falean,,9,35,,1,,,9,,,,,,
,,,Kuruwita,Cutting Failure/ Flood,,22,89,,,,,19,,,,,,
,,,Ehaliyagoda,High Wind,,13,55,,,,,13,,,,,,
,,,Kalawana,High Wind,,1,3,,,,,1,,,,,,
