"වයඹ පලාත
tlNky; khfhzk;
North Western",10,"පුත්තලම
Gj;jsk;
Puttalam",Wanathavilluwa,Heavy Rain & Flood,2023.05.02,82,331,,,,,1,,,,,,
,,,Anamaduwa,High Wind,2023.05.02,1,2,,,,,1,,,,,,
,,,,Flash flood,2023.05.07,6,24,,,,,,,,,,,
,,,Nattandiya,Heavy Rain & Wind,2023.05.02,1,4,,,,,1,,,,,,
,,,,Heavy Rain & Wind,2023.05.05,1,5,,,,,1,,,,,,
,,,Chilaw,Flash flood,2023.05.07,410,1198,,,,,,,,,,,
,,,Wennappuwa,Flash flood,2023.05.07,8,37,,,,,,,,,,,
,,,Mundalama,High Wind & Rain,2023.05.07,1,2,,,,,1,,,,,,
,,,,Flash flood,2023.05.07,39,107,,,,,1,,,,,,
,,,Karuwalagaswewa,Flash flood,2023.05.07,20,72,,,,,2,,,,,,
,,,Dankotuwa,Wind,2023.05.05,1,1,,,,,1,,,,,,
,,,,Flash flood,2023.05.05,7,27,,,,,,,,,,,
,,,Puttalam,Flash flood,2023.05.05,89,343,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,666,2153,0,0,0,0,9,0,0,0,0,0,
,11,"කුරුණෑගල
FUdhfy;
Kurunegala",Alauwwa,High Wind,2023.05.02,1,6,,,,,1,,,,,,
,,,,Tree Fallen,2023.05.07,1,1,,1,,,1,,,,,,
,,,Polgahawela,Tree Fallen,2023.05.02,1,5,,,,,1,,,,,,
,,,,High Wind,2023.05.03,1,3,,,,,1,,,,,,
,,,Panduwasnuwara West,Lightning,2023.05.02,1,3,,,,,1,,,,,,
,,,Kuliyapitiya East,High Wind,2023.05.01,1,4,,,,,1,,,,,,
,,,,,2023.05.04,1,6,,,,,1,,,,,,
,,,,,2023.05.07,1,5,,,,,1,,,,,,
,,,,Lightning,2023.05.01,1,4,,,,,1,,,,,,
,,,,Heavy Rain,2023.05.06,1,4,,,,,1,,,,,,
,,,Narammala,High Wind & Rain,2023.05.03,2,4,,,,,2,,,,,,
,,,Kurunegala,High Wind,2023.05.05,3,9,,,,,2,1,,,,,
,,,,High Wind,2023.05.07,1,3,,,,,1,,,,,,
,,,Rideegama,High Wind & Rain,2023.05.04,1,1,,,,,1,,,,,,
,,,,,2023.05.07,1,4,,,,,1,,,,,,
,,,Nikaweratiya,High Wind,2023.05.07,1,5,,,,,1,,,,,,
,,,Kobeigane,Flood,2023.05.07,8,30,,,,,8,,,,,,
,,,Udubaddawa,Flood,2023.05.07,2,5,,,,,2,,,,,,
,,,Kotawehera,Flood,2023.05.07,1,3,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,30,105,0,1,0,0,29,1,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,696,2258,0,1,0,0,38,1,0,0,0,0,
