"වයඹ පලාත
tlNky;
khfhzk;
North Western",,"කුරුනෑගල
FUdhfy;
Kurunegala",Ibbagamuwa,Landslide,,10,46,,,,,,,,1,10,46,
,9,,Bingiriya,Flood,2019.12.19/20,209,754,,,,,,,,2,209,754,
,,,Abanpola,,,37,111,,,,,,,,1,37,111,
,,,Giribawa,,,70,254,,,,,,,,3,70,254,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,326,1165,0,0,0,0,0,0,0,7,326,1165,
,,"පුත්තල Gj;jsk;
Puttalam",Wanathavilluwa,,,164,502,,,,,,,,3,164,502,
,10,,Puttalama,Flood,2019.12.19/20,81,260,,,,,,,,1,81,260,
,,,Karuwalagaswewa,,,231,540,,,,,,,,4,231,540,
,,,Anamaduwa,,,80,282,,,,,,,,1,80,282,
,,,Chilaw,,,30,90,,,,,,,,1,30,90,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,586,1674,0,0,0,0,0,0,0,10,586,1674,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,912,2839,0,0,0,0,0,0,0,17,912,2839,
"උතුරු ැද පළාත
North Central",14,"අනුරාධ්‍පුර m.Guk;
Anuradhapura",Rajanganaya,Flood,2019.12.19/20,177,526,,,,,,,,6,177,526,
,,,Palugaswewa,,,65,156,,,,,,,,2,65,156,
,,,Nuwaragam Palatha,,,2,7,,,,,,,,1,2,7,
,,,Thambuththegama,,,198,663,,,,,,,,4,198,663,
,,,Thalawa,,,86,258,,,,,,,,2,86,258,
,,,Ipalogama,,,282,895,,,,,,,,6,282,895,
,,,Galnewa,,,222,816,,,,,,,,4,222,816,
,,,Nochchiyagama,,,12,56,,,,,,,,2,12,56,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,1044,3377,0,0,0,0,0,0,0,27,1044,3377,
,15,"මපාමලාන්නරුව
nghyd;dWit
Polonnaruwa",Elahera,Flood,2019.12.21,21,76,,,,,,,,1,21,76,
,,,Thamankaduwa,,,338,1213,,,,,,,,6,338,1213,
,,,Dimbulagala,,,92,299,,,,,,,,3,92,299,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,451,1588,0,0,0,0,0,0,0,10,451,1588,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,1495,4965,0,0,0,0,0,0,0,37,1495,4965,
"උතුරු පලාත tl
khfhzk;
Northen",16,"මුලතිව්
Ky;iyj;jPT
Mulaitivu",Maritimepattu,Flood,2019.12.23,35,36,,,,,1,,,,,,
,,,Alimbil North,,,1,3,,,,,,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,36,39,0,0,0,0,1,0,0,0,0,0,
,පළාත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,36,39,0,0,0,0,1,0,0,0,0,0,
මුළු එකතුව nkhj;jf; $l;Lj;njhif GRAND TOTAL,,,,,,5960,20624,1,0,1,0,9,0,0,109,4617,15470,
,,,"රාජකාරි භාර නිළධ්‍ාරි / flik mjpfhhp / Duty Officer : 011 2670002
මාධය ප්‍රකාශක / nra;jp njhlHghsHfs; / Media Spokesmen :
ආ ප ද ා ක ළ නාකරණ ධ්‍යස්ත්‍රථානය /mdHj;j Kfhikj;Jt epiyak;/ Disaster Management Centre
හදිසි ඇ තුම් / njhiyNgrp / Hot Lines: 117, 0112670002, 0112136136
ෆැක්ස්ත්‍/ර njhiy efy; / Fax: 0112670079
විදුත් තැපැල් / kpd;dQ;ry; / Email: eocdmc@gmail.com
මවබ් අඩවිය / ,izak; / Web: www.dmc.gov.lk",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,……………………………………………………….,,,,,,,,,,,,,,,
,,,Hiran Thilakarathne,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
