"ධ්‍ය
පලොත/kj;jpa
khfhzk;/ Centra",4,"හනුවර
fz;b
Kandy",Pasbagekorale,High Wind,"2019.12.20
2019.12.19",1,3,,,,1,,,,,,,
,,,Medadumbara,Drowning,,1,5,1,,,,,,,,,,
,,,Kundasale,Landslid warning,2019.12.20,2,5,,,,,,,,1,2,5,"Deliwalathenna
Community Hall"
,,,Minipe,High wind,2019.12.20,8,32,,,,,3,,,,,,
,,,Hatharaliyadda,Cutting Failure,2019.12.19,1,1,,,,1,,,,,,,
,,,Akurana,Cutting Failure,2019.12.20,2,7,,,,,2,,,,,,
,,,Panvila,,2019.12.19,5,17,,,,,4,,,,,,
,,,Ududumbara,Landslide Risk 2019.12.20,,11,38,,,,,,,,1,11,38,Kalgamuwa temple
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,31,108,1,0,0,2,9,0,0,2,13,43,
"ධ්‍ය
පලොත/kj;jpa
khfhzk;/ Central",5,"නුවරඑලිය
Etnuypah
Nuwara Eliya",Nuwara Eliya,Landslide,2019.12.04-05,,,,,,,,,,1,2,11,Lipakele Childcare Center
,,,,,2019.12.19,1,5,,,,1,,,,1,1,5,Headrest Cultural Central
,,,,Flood,2019.12.20,2,11,,,,,,,,1,2,11,Park School
,,,Walapane,Land Slide Risk,"2019.11.30/12.1
1",,,,,,,,,,10,107,272,"01. Munwatte Temple,
02. Naranthalawa
Wewakele temple,
03. Magrat School,
04. Ekangapura School,
05. Brooksight Childcare
centre
06.Liyanwala School, 07.
Watambe School, 08.
Harasbedda Temple 09.
Kalamulle Temple 10.
Rockland State Childcare
centre"
,,,,,2019.12.20,38,124,,,,,,,,1,38,124,"Ilukpelesse Multiwok
building"
,,,,Heavy Rain,2019.12.19,74,249,,,,1,73,,,,,,
,,,Hankuranketha,Landslide Risk,2019.11.30,,,,,,,,,,1,2,10,Kithulpe Temple
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,115,389,0,0,0,2,73,0,0,15,152,433,
,6,"ොතමල්/
khj;jis /Matale",Galewela,"Heavy Rain /
High wind",2019.12.18,1,2,,,,,1,,,,,,
,,,Dambulla,,2019.12.20,25,76,,,,,24,,,,,,
,,,Mathale,,2019.12.20,2,9,,,,,2,,,,,,
,,,Wilgamuwa,,2019.12.18,2,9,,,,,2,,,,,,
,,,Laggala Pallegama,,2019.12.20,2,5,,,,,2,,,,,,
,,,Abangnga,,2019.12.20,26,102,,,,,6,,,,,,
,,,Yatawaththa,,2019.12.20,58,191,,,,,1,,,2,57,186,
,,,Raththota,,2019.12.20,10,38,,,,,8,,,,,,
,,,Naula,,2019.12.20,17,67,,,,,9,,,,,,
,,,Pallepola,,2019.12.20,5,18,,,,,5,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,148,517,0,0,0,0,60,0,0,2,57,186,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,294,1014,1,0,0,4,142,0,0,19,222,662,
"දකුනු පලොත/njd;
khfhzk;/
Southern",7,"හම්බනමතොට/`k;gh
e;Njhl;il
Hambantota",Tissamaharamaya,Flood,2019.12.18/20,383,1503,,,,,1,,,1,3,10,
,,,Hambantota,,2019.12.20,25,100,,,,,,,,,,,
,,,Lunugamwehera,,2019.12.19,5,21,,,,,5,,,,,,
,,,Angunakolapelessa,,2019.12.20,1,3,,,,,1,,,,,,
,,,Sooriyawewa,,2019.12.20,1,6,,,,,1,,,,,,
,දිස්ත්‍රික් එකතුව khtl;l $l;Lj;njhif District Total,,,,,415,1633,0,0,0,0,8,0,0,1,3,10,
,පළොත් ඵකතුව khfhz $l;Lj;njhif Province Total,,,,,415,1633,0,0,0,0,8,0,0,1,3,10,
